"drug","library","arm","drug_regulation","Term","Overlap","P.value","Adjusted.P.value","Combined.Score","Genes"
"bromocriptine","DSigDB","UP","assoc","bromocriptine CTD 00005530","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"HTR2C"
"chloranil","DSigDB","UP","assoc","Chloranil CTD 00005628","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"ESM1"
"perfluorodecanoic","DSigDB","UP","assoc","Perfluorodecanoic acid CTD 00001721","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"APOA2"
"oxolamine","DSigDB","UP","assoc","oxolamine PC3 DOWN","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"SSX1"
"cyproterone","DSigDB","UP","assoc","CYPROTERONE ACETATE CTD 00007179","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"APOA2"
"chlorophyllin","DSigDB","UP","assoc","chlorophyllin CTD 00000324","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"C6ORF15"
"aripiprazole","DSigDB","UP","assoc","Aripiprazole BOSS","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"HTR2C"
"escitalopram","DSigDB","UP","assoc","Escitalopram oxalate BOSS","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"HTR2C"
"mephenesin","DSigDB","UP","assoc","mephenesin BOSS","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"FEZF1"
"perphenazine","DSigDB","UP","assoc","perphenazine BOSS","1/30",0.202291451032449,0.785849644101707,7.33044797362135,"HTR2C"
"mifepristone","DSigDB","UP","assoc","mifepristone","1/31",0.208283244243338,0.785849644101707,6.956316183817,"NPSR1"
"citalopram","DSigDB","UP","assoc","citalopram CTD 00007060","1/31",0.208283244243338,0.785849644101707,6.956316183817,"HTR2C"
"risperidone","DSigDB","UP","assoc","risperidone CTD 00007248","1/31",0.208283244243338,0.785849644101707,6.956316183817,"HTR2C"
"amphetamine","DSigDB","UP","assoc","AMPHETAMINE CTD 00005391","1/31",0.208283244243338,0.785849644101707,6.956316183817,"ALPP"
"microcystin","DSigDB","UP","assoc","Microcystin LR CTD 00002422","1/31",0.208283244243338,0.785849644101707,6.956316183817,"SLCO1B3"
"ritanserin","DSigDB","UP","assoc","ritanserin TTD 00010642","1/31",0.208283244243338,0.785849644101707,6.956316183817,"HTR2C"
"diacetylmorphine","DSigDB","UP","assoc","Diacetylmorphine BOSS","1/31",0.208283244243338,0.785849644101707,6.956316183817,"IGFBP1"
"ac-42","DSigDB","UP","assoc","AC-42 TTD 00001459","1/31",0.208283244243338,0.785849644101707,6.956316183817,"HTR2C"
"ritanserin","DSigDB","UP","assoc","ritanserin CTD 00007138","1/31",0.208283244243338,0.785849644101707,6.956316183817,"HTR2C"
"healon","DSigDB","UP","assoc","Healon BOSS","2/115",0.213483064540227,0.785849644101707,3.64480165450487,"IGFBP1;MMP3"
"caffeine","DSigDB","UP","assoc","caffeine CTD 00005556","2/115",0.213483064540227,0.785849644101707,3.64480165450487,"IGFBP1;APOA2"
"lithocholic","DSigDB","UP","assoc","LITHOCHOLIC ACID CTD 00006221","2/115",0.213483064540227,0.785849644101707,3.64480165450487,"FGF19;SLCO1B3"
"amitriptyline","DSigDB","UP","assoc","amitriptyline","1/32",0.21423032933522,0.785849644101707,6.61078229245645,"HTR2C"
"metergoline","DSigDB","UP","assoc","metergoline CTD 00006290","1/32",0.21423032933522,0.785849644101707,6.61078229245645,"HTR2C"
"chlorpromazine","DSigDB","UP","assoc","chlorpromazine BOSS","1/32",0.21423032933522,0.785849644101707,6.61078229245645,"HTR2C"
"fulvestrant","DSigDB","UP","assoc","Fulvestrant BOSS","1/32",0.21423032933522,0.785849644101707,6.61078229245645,"IGFBP1"
"sertraline","DSigDB","UP","assoc","sertraline","1/33",0.220133037717058,0.790538407973482,6.29089822732918,"HTR2C"
"5-aminosalicylic","DSigDB","UP","assoc","5-Aminosalicylic acid CTD 00007308","1/33",0.220133037717058,0.790538407973482,6.29089822732918,"SLCO1B3"
"doxazosin","DSigDB","UP","assoc","doxazosin HL60 DOWN","1/33",0.220133037717058,0.790538407973482,6.29089822732918,"SSX1"
"fentanyl","DSigDB","UP","assoc","fentanyl BOSS","1/33",0.220133037717058,0.790538407973482,6.29089822732918,"FEZF1"
"perphenazine","DSigDB","UP","assoc","perphenazine CTD 00006495","1/34",0.225991698256732,0.790538407973482,5.99409644940375,"HTR2C"
"inositol","DSigDB","UP","assoc","Inositol 1,4,5-triphosphate BOSS","1/34",0.225991698256732,0.790538407973482,5.99409644940375,"IGFBP1"
"progesterone","DSigDB","UP","assoc","progesterone BOSS","3/221",0.230746488178713,0.790538407973482,2.69510056052759,"IGFBP1;MUC16;CGB5"
"amoxapine","DSigDB","UP","assoc","amoxapine","1/35",0.231806637513869,0.790538407973482,5.71813137805214,"HTR2C"
"haloperidol","DSigDB","UP","assoc","haloperidol","1/35",0.231806637513869,0.790538407973482,5.71813137805214,"HTR2C"
"clonidine","DSigDB","UP","assoc","clonidine PC3 UP","1/35",0.231806637513869,0.790538407973482,5.71813137805214,"SSX1"
"diflorasone","DSigDB","UP","assoc","diflorasone PC3 DOWN","1/35",0.231806637513869,0.790538407973482,5.71813137805214,"SSX1"
"vandetanib","DSigDB","UP","assoc","Vandetanib CTD 00004046","1/35",0.231806637513869,0.790538407973482,5.71813137805214,"IGFBP1"
"stannic","DSigDB","UP","assoc","Stannic fluoride BOSS","1/35",0.231806637513869,0.790538407973482,5.71813137805214,"IGFBP1"
"estrone","DSigDB","UP","assoc","estrone BOSS","1/35",0.231806637513869,0.790538407973482,5.71813137805214,"IGFBP1"
"ciprofloxacin","DSigDB","UP","assoc","ciprofloxacin CTD 00005674","1/36",0.237578179527373,0.790538407973482,5.461031222586,"MMP3"
"trifluoperazine","DSigDB","UP","assoc","trifluoperazine CTD 00006935","1/36",0.237578179527373,0.790538407973482,5.461031222586,"HTR2C"
"azoxymethane","DSigDB","UP","assoc","AZOXYMETHANE BOSS","1/36",0.237578179527373,0.790538407973482,5.461031222586,"IGFBP1"
"clozapine","DSigDB","UP","assoc","clozapine CTD 00005693","2/125",0.241092837133119,0.790538407973482,3.08317969484188,"ALPP;HTR2C"
"amitriptyline","DSigDB","UP","assoc","amitriptyline CTD 00005382","1/37",0.24330664606541,0.790538407973482,5.22105812450858,"HTR2C"
"fluoxetine","DSigDB","UP","assoc","FLUOXETINE HYDROCHLORIDE BOSS","2/126",0.243865379555537,0.790538407973482,3.03357961148395,"IGFBP1;HTR2C"
"ofloxacin","DSigDB","UP","assoc","ofloxacin BOSS","1/38",0.248992356403969,0.790538407973482,4.99667500766153,"MMP3"
"spiperone","DSigDB","UP","assoc","spiperone BOSS","1/38",0.248992356403969,0.790538407973482,4.99667500766153,"HTR2C"
"levonorgestrel","DSigDB","UP","assoc","levonorgestrel HL60 UP","3/231",0.250679856160902,0.790538407973482,2.4300554804211,"CST1;GAGE2E;SSX1"
"lorazepam","DSigDB","UP","assoc","lorazepam BOSS","2/129",0.252190518340662,0.790538407973482,2.89102170928469,"IGFBP1;PIWIL1"
"spiperone","DSigDB","UP","assoc","spiperone CTD 00006773","1/39",0.254635627656387,0.790538407973482,4.78651784943098,"HTR2C"
"fluspirilene","DSigDB","UP","assoc","Fluspirilene TTD 00008080","1/39",0.254635627656387,0.790538407973482,4.78651784943098,"NPSR1"
"4-hydroxytamoxifen","DSigDB","UP","assoc","4-Hydroxytamoxifen TTD 00000995","1/39",0.254635627656387,0.790538407973482,4.78651784943098,"NPSR1"
"ethinyl","DSigDB","UP","assoc","ethinyl estradiol BOSS","1/39",0.254635627656387,0.790538407973482,4.78651784943098,"IGFBP1"
"pregnenolone","DSigDB","UP","assoc","pregnenolone PC3 UP","5/456",0.257848190620816,0.790538407973482,2.01032950256557,"IBSP;RDH8;ALPP;SAGE1;SSX1"
"gemcitabine","DSigDB","UP","assoc","gemcitabine CTD 00002382","3/235",0.258726623598156,0.790538407973482,2.33314637821664,"MMP3;MAGEC1;MAGEA10"
"thioridazine","DSigDB","UP","assoc","thioridazine","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"HTR2C"
"glycitein","DSigDB","UP","assoc","Glycitein CTD 00003084","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"MMP3"
"propylthiouracil","DSigDB","UP","assoc","propylthiouracil PC3 DOWN","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"SSX1"
"2,6-di-tert-butyl-4-methylphenol","DSigDB","UP","assoc","2,6-Di-tert-butyl-4-methylphenol CTD 00005548","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"APOA2"
"dma-4","DSigDB","UP","assoc","DMA-4 herbicide BOSS","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"MMP3"
"thioacetamide","DSigDB","UP","assoc","THIOACETAMIDE CTD 00006870","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"IGFBP1"
"chlorogenic","DSigDB","UP","assoc","CHLOROGENIC ACID BOSS","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"CGB5"
"pimozide","DSigDB","UP","assoc","pimozide TTD 00010235","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"NPSR1"
"spiperone","DSigDB","UP","assoc","spiperone TTD 00011044","1/40",0.260236774371258,0.790538407973482,4.58937238914179,"HTR2C"
"sulfaguanidine","DSigDB","UP","assoc","sulfaguanidine PC3 UP","8/809",0.262117404513887,0.790538407973482,1.79394782887692,"IBSP;MUC16;ALPP;SAGE1;GAGE2E;CSAG2;CSAG3;SSX1"
"etoposide","DSigDB","UP","assoc","etoposide CTD 00005948","5/461",0.264946748116199,0.790538407973482,1.94794489270441,"CST1;MAGEA12;ALPP;MAGEC1;MAGEA6"
"1-butanol","DSigDB","UP","assoc","1-butanol CTD 00007334","1/41",0.265796108940209,0.790538407973482,4.40415445311609,"IGFBP1"
"tetrachloroethylene","DSigDB","UP","assoc","TETRACHLOROETHYLENE CTD 00006849","1/41",0.265796108940209,0.790538407973482,4.40415445311609,"MMP3"
"furazolidone","DSigDB","UP","assoc","furazolidone HL60 UP","1/41",0.265796108940209,0.790538407973482,4.40415445311609,"ALPP"
"chembl35349","DSigDB","UP","assoc","CHEMBL35349 CTD 00001274","1/41",0.265796108940209,0.790538407973482,4.40415445311609,"IGFBP1"
"clomipramine","DSigDB","UP","assoc","clomipramine CTD 00005687","1/42",0.271313941434771,0.790538407973482,4.22989327807202,"HTR2C"
"telmisartan","DSigDB","UP","assoc","Telmisartan CTD 00003021","1/42",0.271313941434771,0.790538407973482,4.22989327807202,"NPSR1"
"resveratrol","DSigDB","UP","assoc","resveratrol PC3 DOWN","1/42",0.271313941434771,0.790538407973482,4.22989327807202,"SSX1"
"ritonavir","DSigDB","UP","assoc","ritonavir BOSS","1/42",0.271313941434771,0.790538407973482,4.22989327807202,"NPSR1"
"n-formyl-met-leu-phe","DSigDB","UP","assoc","N-Formyl-Met-Leu-Phe BOSS","1/42",0.271313941434771,0.790538407973482,4.22989327807202,"MMP8"
"dinoprost","DSigDB","UP","assoc","dinoprost BOSS","1/42",0.271313941434771,0.790538407973482,4.22989327807202,"IGFBP1"
"fluphenazine","DSigDB","UP","assoc","FLUPHENAZINE","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"HTR2C"
"olanzapine","DSigDB","UP","assoc","olanzapine CTD 00002854","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"HTR2C"
"atenolol","DSigDB","UP","assoc","atenolol CTD 00005448","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"APOA2"
"octopamine","DSigDB","UP","assoc","octopamine PC3 DOWN","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"SSX1"
"loratadine","DSigDB","UP","assoc","loratadine CTD 00007174","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"NPSR1"
"pimozide","DSigDB","UP","assoc","pimozide CTD 00006561","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"NPSR1"
"thioridazine","DSigDB","UP","assoc","Thioridazine hydrochloride BOSS","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"NPSR1"
"efavirenz","DSigDB","UP","assoc","efavirenz BOSS","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"NPSR1"
"sevoflurane","DSigDB","UP","assoc","sevoflurane BOSS","1/43",0.276790579535935,0.790538407973482,4.06571730913733,"FEZF1"
"lysergide","DSigDB","UP","assoc","Lysergide BOSS","1/44",0.282226328825222,0.800158163042937,3.91084205426089,"HTR2C"
"trifluoperazine","DSigDB","UP","assoc","trifluoperazine BOSS","1/44",0.282226328825222,0.800158163042937,3.91084205426089,"HTR2C"
"serotonin","DSigDB","UP","assoc","serotonin CTD 00006734","1/45",0.287621492467045,0.802673759685638,3.76455966820017,"HTR2C"
"lithium","DSigDB","UP","assoc","LITHIUM CHLORIDE BOSS","1/45",0.287621492467045,0.802673759685638,3.76455966820017,"IGFBP1"
"okadaic","DSigDB","UP","assoc","okadaic acid BOSS","1/45",0.287621492467045,0.802673759685638,3.76455966820017,"IGFBP1"
"clotrimazole","DSigDB","UP","assoc","clotrimazole TTD 00007242","1/45",0.287621492467045,0.802673759685638,3.76455966820017,"NPSR1"
"docetaxel","DSigDB","UP","assoc","docetaxel BOSS","2/142",0.288298843918097,0.802673759685638,2.36626099984374,"IGFBP1;MUC16"
"deacetylchitin","DSigDB","UP","assoc","Deacetylchitin BOSS","2/143",0.291072469870385,0.80366036416017,2.3312739941165,"IGFBP1;MMP3"
"amiodarone","DSigDB","UP","assoc","amiodarone","1/46",0.292976371536462,0.80366036416017,3.62622997494978,"HTR2C"
"benzocaine","DSigDB","UP","assoc","benzocaine PC3 UP","1/46",0.292976371536462,0.80366036416017,3.62622997494978,"ALPP"
"2-deoxy-d-glucose","DSigDB","UP","assoc","2-deoxy-D-glucose BOSS","1/46",0.292976371536462,0.80366036416017,3.62622997494978,"IGFBP1"
"decitabine","DSigDB","UP","assoc","Decitabine BOSS","2/144",0.293844810151587,0.80366036416017,2.29696009978032,"CTAG2;MAGEA3"
"clozapine","DSigDB","UP","assoc","clozapine","1/47",0.298291264769951,0.807263772489308,3.4952727152741,"HTR2C"
"pimozide","DSigDB","UP","assoc","pimozide","1/47",0.298291264769951,0.807263772489308,3.4952727152741,"NPSR1"
"prednisolone","DSigDB","UP","assoc","prednisolone CTD 00006605","1/47",0.298291264769951,0.807263772489308,3.4952727152741,"MUC16"
"raloxifene","DSigDB","UP","assoc","raloxifene HL60 UP","4/371",0.303508510158559,0.810208437269861,1.73419953612735,"SAGE1;GAGE2E;HOXC13;SSX1"
"apigenin","DSigDB","UP","assoc","apigenin TTD 00002101","1/48",0.303566468744522,0.810208437269861,3.37116082084206,"NPSR1"
"androstenedione","DSigDB","UP","assoc","androstenedione BOSS","1/48",0.303566468744522,0.810208437269861,3.37116082084206,"IGFBP1"
"risperidone","DSigDB","UP","assoc","risperidone BOSS","1/48",0.303566468744522,0.810208437269861,3.37116082084206,"HTR2C"
"ibuprofen","DSigDB","UP","assoc","ibuprofen CTD 00006137","2/149",0.30768254075419,0.818372118707022,2.13492046573695,"COL11A1;MMP3"
"thioridazine","DSigDB","UP","assoc","thioridazine CTD 00006879","1/49",0.308802277962803,0.818537545010993,3.25341456544803,"HTR2C"
"chlorpromazine","DSigDB","UP","assoc","chlorpromazine","1/50",0.31399898455863,0.828951087615091,3.14159646617035,"HTR2C"
"ampyrone","DSigDB","UP","assoc","ampyrone HL60 UP","4/380",0.318729466200027,0.828951087615091,1.62247282549516,"IBSP;ALPP;CGB5;CTAG2"
"budesonide","DSigDB","UP","assoc","budesonide CTD 00007317","1/51",0.319156878694182,0.828951087615091,3.03530681664157,"SLCO1B3"
"choline","DSigDB","UP","assoc","choline CTD 00005662","1/51",0.319156878694182,0.828951087615091,3.03530681664157,"PRAME"
"5h-quinolino[8,7-c][1,2]benzothiazine","DSigDB","UP","assoc","5H-quinolino[8,7-c][1,2]benzothiazine 6,6-dioxide TTD 00001179","1/51",0.319156878694182,0.828951087615091,3.03530681664157,"NPSR1"
"raloxifene","DSigDB","UP","assoc","raloxifene BOSS","1/51",0.319156878694182,0.828951087615091,3.03530681664157,"IGFBP1"
"melitten","DSigDB","UP","assoc","Melitten CTD 00006261","1/53",0.32935737909333,0.846918974811419,2.8378799157183,"MMP3"
"prochlorperazine","DSigDB","UP","assoc","prochlorperazine","1/53",0.32935737909333,0.846918974811419,2.8378799157183,"HTR2C"
"clotrimazole","DSigDB","UP","assoc","clotrimazole BOSS","1/53",0.32935737909333,0.846918974811419,2.8378799157183,"NPSR1"
"meclofenoxate","DSigDB","UP","assoc","meclofenoxate HL60 UP","4/387",0.330612735549837,0.847331977866139,1.54127279232354,"CST1;GAGE2E;APOA2;SSX1"
"phosphine","DSigDB","UP","assoc","PHOSPHINE BOSS","2/158",0.332450136405754,0.848609932773223,1.87875265986313,"IGFBP1;FEZF1"
"prasterone","DSigDB","UP","assoc","PRASTERONE BOSS","1/54",0.334400554904177,0.848609932773223,2.74609919874905,"IGFBP1"
"olanzapine","DSigDB","UP","assoc","olanzapine BOSS","1/54",0.334400554904177,0.848609932773223,2.74609919874905,"HTR2C"
"h-7","DSigDB","UP","assoc","H-7 PC3 UP","1/55",0.339406057335053,0.85570126507274,2.65855427976019,"SSX1"
"n-nitrosodiethylamine","DSigDB","UP","assoc","N-NITROSODIETHYLAMINE BOSS","1/55",0.339406057335053,0.85570126507274,2.65855427976019,"IGFBP1"
"methyl","DSigDB","UP","assoc","Methyl viologen BOSS","1/56",0.344374165928712,0.865407806587087,2.5749841347714,"IGFBP1"
"adehl","DSigDB","UP","assoc","Adehl CTD 00006002","2/163",0.346106186623166,0.866945593677446,1.75341774911028,"IGFBP1;ALPP"
"miconazole","DSigDB","UP","assoc","miconazole","1/57",0.349305158197287,0.872136104660323,2.49514794733697,"HTR2C"
"estrone","DSigDB","UP","assoc","estrone CTD 00005927","1/58",0.354199309581815,0.872592786122636,2.41882322951423,"ALPP"
"methylene","DSigDB","UP","assoc","methylene blue TTD 00009259","1/58",0.354199309581815,0.872592786122636,2.41882322951423,"NPSR1"
"acetaminophen","DSigDB","UP","assoc","acetaminophen BOSS","2/167",0.356966255081202,0.872592786122636,1.66075303743568,"IGFBP1;FEZF1"
"dl-methionine","DSigDB","UP","assoc","DL-METHIONINE BOSS","2/167",0.356966255081202,0.872592786122636,1.66075303743568,"IGFBP1;FEZF1"
"glycogen","DSigDB","UP","assoc","GLYCOGEN BOSS","2/167",0.356966255081202,0.872592786122636,1.66075303743568,"IGFBP1;FGF19"
"nitroprusside","DSigDB","UP","assoc","Nitroprusside CTD 00006411","1/59",0.359056893436899,0.872592786122636,2.34580414599556,"IBSP"
"everolimus","DSigDB","UP","assoc","Everolimus BOSS","1/59",0.359056893436899,0.872592786122636,2.34580414599556,"IGFBP1"
"diclofenac","DSigDB","UP","assoc","diclofenac BOSS","1/59",0.359056893436899,0.872592786122636,2.34580414599556,"MMP3"
"nifedipine","DSigDB","UP","assoc","nifedipine","1/61",0.368663442419863,0.872592786122636,2.20893396962887,"HTR2C"
"methylene","DSigDB","UP","assoc","methylene blue CTD 00006312","1/61",0.368663442419863,0.872592786122636,2.20893396962887,"NPSR1"
"1h-pyrazolo[3,4-d]pyrimidine","DSigDB","UP","assoc","1h-pyrazolo[3,4-d]pyrimidine CTD 00000742","1/61",0.368663442419863,0.872592786122636,2.20893396962887,"MMP3"
"mptp","DSigDB","UP","assoc","MPTP BOSS","1/61",0.368663442419863,0.872592786122636,2.20893396962887,"MMP3"
"propranolol","DSigDB","UP","assoc","Propranolol hydrochloride BOSS","1/61",0.368663442419863,0.872592786122636,2.20893396962887,"IGFBP1"
"taurine","DSigDB","UP","assoc","taurine BOSS","1/61",0.368663442419863,0.872592786122636,2.20893396962887,"FGF19"
"chromium(iii)","DSigDB","UP","assoc","Chromium(III) oxide CTD 00001091","1/62",0.373412944246545,0.872592786122636,2.14474175385754,"WNT2"
"ademetionine","DSigDB","UP","assoc","Ademetionine BOSS","1/62",0.373412944246545,0.872592786122636,2.14474175385754,"FEZF1"
"telmisartan","DSigDB","UP","assoc","Telmisartan BOSS","1/63",0.378126952283597,0.872592786122636,2.08317064105337,"NPSR1"
"beta-carotene","DSigDB","UP","assoc","beta-carotene BOSS","1/63",0.378126952283597,0.872592786122636,2.08317064105337,"IGFBP1"
"androstanolone","DSigDB","UP","assoc","Androstanolone BOSS","1/63",0.378126952283597,0.872592786122636,2.08317064105337,"IGFBP1"
"belinostat","DSigDB","UP","assoc","Belinostat CTD 00004313","1/64",0.382805729897109,0.872592786122636,2.02407846308204,"MAGEA1"
"enoxaparin","DSigDB","UP","assoc","enoxaparin CTD 00006081","1/64",0.382805729897109,0.872592786122636,2.02407846308204,"FGF19"
"orphenadrine","DSigDB","UP","assoc","Orphenadrine hydrochloride BOSS","1/64",0.382805729897109,0.872592786122636,2.02407846308204,"IGFBP1"
"arsenite","DSigDB","UP","assoc","arsenite CTD 00000779","11/1300",0.384446866708026,0.872592786122636,1.08933479004497,"LIN28B;LHX1;COL11A1;HTR2C;HOXC13;HOXC9;HOXC12;WNT2;HOXC11;FEZF1;HOXC10"
"gemcitabine","DSigDB","UP","assoc","GEMCITABINE HYDROCHLORIDE BOSS","2/179",0.389138361059802,0.872592786122636,1.41760398916081,"IGFBP1;MUC16"
"4-aminobutyric","DSigDB","UP","assoc","4-aminobutyric acid BOSS","2/180",0.391788620380433,0.872592786122636,1.39943133940608,"IGFBP1;HTR2C"
"1,9-pyrazoloanthrone","DSigDB","UP","assoc","1,9-Pyrazoloanthrone CTD 00003948","2/181",0.394433784966302,0.872592786122636,1.38154989804023,"FGF19;MMP3"
"chromium(ii)","DSigDB","UP","assoc","Chromium(II) chloride CTD 00000877","1/67",0.396633286602528,0.872592786122636,1.86039436777205,"WNT2"
"creatine","DSigDB","UP","assoc","creatine BOSS","1/67",0.396633286602528,0.872592786122636,1.86039436777205,"IGFBP1"
"clomipramine","DSigDB","UP","assoc","clomipramine PC3 UP","2/182",0.397073782190838,0.872592786122636,1.3639537822418,"GAGE2E;SSX1"
"maltotriose","DSigDB","UP","assoc","maltotriose BOSS","2/182",0.397073782190838,0.872592786122636,1.3639537822418,"MUC16;FEZF1"
"glycerol","DSigDB","UP","assoc","glycerol BOSS","2/183",0.399708540720626,0.872592786122636,1.34663725627885,"IGFBP1;FEZF1"
