"drug","library","arm","drug_regulation","Term","Overlap","P.value","Adjusted.P.value","Combined.Score","Genes"
"dasatinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 A549 24H-dasatinib-3.33","2/20",0.00971664648187496,0.437967735734055,68.9938415682063,"MAGEA6;MAGEA3"
"brd-k08640787","LINCS_L1000_Chem_Pert_down","UP","Down","CPC008 PC3 6H-BRD-K08640787-10.0","2/20",0.00971664648187496,0.437967735734055,68.9938415682063,"IGFBP1;HTR2C"
"ibrutinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 A549 24H-ibrutinib-3.33","2/20",0.00971664648187496,0.437967735734055,68.9938415682063,"MAGEA6;MAGEA3"
"dovitinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 HA1E 24H-dovitinib-0.12","2/20",0.00971664648187496,0.437967735734055,68.9938415682063,"MAGEA6;MAGEA3"
"gsk-1059615","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HEPG2 24H-GSK-1059615-3.33","3/59",0.00989264442116451,0.437967735734055,33.2975171921405,"MAGEA1;MAGEA6;MAGEA3"
"gsk-1059615","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MCF7 24H-GSK-1059615-10","3/59",0.00989264442116451,0.437967735734055,33.2975171921405,"MAGEA12;MAGEA6;MAGEA3"
"pha-665752","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 A375 24H-PHA-665752-10","3/59",0.00989264442116451,0.437967735734055,33.2975171921405,"MAGEA12;MAGEA6;MAGEA3"
"ink-128","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 PC3 24H-INK-128-0.04","3/59",0.00989264442116451,0.437967735734055,33.2975171921405,"MAGEA12;MAGEA6;MAGEA3"
"cgk-733","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 HT29 24H-CGK-733-10","3/60",0.0103570064748412,0.451880695543616,32.3866207064505,"MAGEA12;MAGEA6;MAGEA3"
"cp466722","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 A375 24H-CP466722-10","3/60",0.0103570064748412,0.451880695543616,32.3866207064505,"MAGEA12;MAGEA6;MAGEA3"
"dephostatin","LINCS_L1000_Chem_Pert_down","UP","Down","CPC004 HT29 6H-dephostatin-10.0","2/21",0.010687030205642,0.46148764639238,64.0166739949708,"IGFBP1;LHX1"
"clocortolone pivalate","LINCS_L1000_Chem_Pert_down","UP","Down","CPC003 HCC515 24H-clocortolone pivalate-10.0","4/114",0.0107304883731827,0.46148764639238,22.2949715961194,"LHX1;COL11A1;COL10A1;EVX1"
"dasatinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 PC3 24H-dasatinib-0.04","3/62",0.0113232022350515,0.467674593420786,30.6750324732607,"PRAME;MAGEA6;MAGEA3"
"pik-93","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 MCF7 3H-PIK-93-10","3/62",0.0113232022350515,0.467674593420786,30.6750324732607,"MAGEA12;MAGEA6;MAGEA3"
"hg-6-64-01","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 BT20 24H-HG-6-64-01-0.37","3/62",0.0113232022350515,0.467674593420786,30.6750324732607,"MAGEA12;MAGEA6;MAGEA3"
"azd-7762","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HA1E 24H-AZD-7762-3.33","3/62",0.0113232022350515,0.467674593420786,30.6750324732607,"MAGEA12;MAGEA6;MAGEA3"
"tyrphostin ag 1478","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 NCIH596 6H-tyrphostin ag 1478-56.78","3/62",0.0113232022350515,0.467674593420786,30.6750324732607,"IGFBP1;LHX1;COL10A1"
"tg-101348","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 HEPG2 24H-TG-101348-10","5/179",0.0113403904068153,0.467674593420786,17.4665815461504,"MAGEA12;APOA2;PRAME;MAGEA6;MAGEA3"
"diclofenac sodium","LINCS_L1000_Chem_Pert_down","UP","Down","CPC004 MCF7 6H-diclofenac sodium-10.0","2/22",0.0116983856038825,0.476766819288136,59.6012681300571,"LHX1;COL10A1"
"dasatinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 A375 24H-dasatinib-10","4/117",0.011719230900954,0.476766819288136,21.277984374334,"MAGEA12;MAGEA6;MAGEA3;HOXC10"
"brd-u68942961","LINCS_L1000_Chem_Pert_down","UP","Down","CPC013 A375 6H-BRD-U68942961-10.0","3/64",0.0123397300873793,0.498641039302756,29.0971201757587,"COL11A1;HTR2C;COL10A1"
"sb590885","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 HCC515 24H-SB590885-10","2/23",0.0127500520169001,0.506354069121903,55.6618139928948,"MAGEA6;MAGEA3"
"chir-99021","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 BT20 3H-CHIR-99021-10","2/23",0.0127500520169001,0.506354069121903,55.6618139928948,"MAGEA6;MAGEA3"
"indirubin-3?-monoxime","LINCS_L1000_Chem_Pert_down","UP","Down","CPC015 NPC 24H-indirubin-3?-monoxime-10.0","3/65",0.0128669942826194,0.506354069121903,28.3538319745567,"HTR2C;COL10A1;CTAG2"
"wortmannin","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 HEC108 6H-wortmannin-10.0","3/65",0.0128669942826194,0.506354069121903,28.3538319745567,"IGFBP1;CTAG2;HOXA11"
"brd-k10906552","LINCS_L1000_Chem_Pert_down","UP","Down","CPC014 NPC 24H-BRD-K10906552-10.0","2/24",0.0138413762787296,0.530821188370897,52.1287972084015,"IGFBP1;LHX1"
"pf-477736","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 SKBR3 24H-PF-477736-0.04","2/24",0.0138413762787296,0.530821188370897,52.1287972084015,"COL11A1;MAGEA3"
"triamcinolone","LINCS_L1000_Chem_Pert_down","UP","Down","CPC005 A375 6H-triamcinolone-10.0","2/24",0.0138413762787296,0.530821188370897,52.1287972084015,"IGFBP1;LHX1"
"geldanamycin","LINCS_L1000_Chem_Pert_down","UP","Down","CPC012 VCAP 24H-geldanamycin-10.0","2/24",0.0138413762787296,0.530821188370897,52.1287972084015,"IGFBP1;LHX1"
"gsk-1059615","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HME1 3H-GSK-1059615-3.33","3/67",0.0139597452686215,0.531972318116268,26.9507114193686,"MAGEA12;MAGEA6;MAGEA3"
"sb-216763","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 HT29 24H-SB-216763-10","3/68",0.0145253110910678,0.541306459403084,26.2880379047817,"MAGEA12;MAGEA6;MAGEA3"
"gsk-1059615","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 MCF7 24H-GSK-1059615-1.11","3/68",0.0145253110910678,0.541306459403084,26.2880379047817,"MAGEA12;MAGEA6;MAGEA3"
"brd-k37150847","LINCS_L1000_Chem_Pert_down","UP","Down","CPC009 PC3 6H-BRD-K37150847-10.0","1/2",0.0149439939924904,0.541306459403084,559.961044793419,"IGFBP1"
"syk-inhibitor","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 A375 24H-SYK-inhibitor-1.11","2/25",0.014971712638495,0.541306459403084,48.9453455426863,"MAGEA6;MAGEA3"
"brd-k16472144","LINCS_L1000_Chem_Pert_down","UP","Down","CPC007 A375 24H-BRD-K16472144-10.0","2/25",0.014971712638495,0.541306459403084,48.9453455426863,"COL11A1;ACTL8"
"ql-xii-47","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MCF7 3H-QL-XII-47-0.37","2/25",0.014971712638495,0.541306459403084,48.9453455426863,"MAGEA6;MAGEA3"
"7b-cis","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 HEPG2 6H-7b-cis-10.0","2/25",0.014971712638495,0.541306459403084,48.9453455426863,"IGFBP1;HTR2C"
"a443654","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 SKBR3 24H-A443654-0.37","4/126",0.0150302393945358,0.541306459403084,18.5969124094187,"MAGEA12;MAGEA1;MAGEA6;MAGEA3"
"gdc-0980","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 MCF10A 3H-GDC-0980-0.37","3/69",0.0151037178508085,0.541306459403084,25.6495482696349,"PRAME;MAGEA6;MAGEA3"
"gsk-2126458","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HS578T 3H-GSK-2126458-1.11","3/69",0.0151037178508085,0.541306459403084,25.6495482696349,"MAGEA6;MAGEA3;SSX1"
"gsk-1904529a","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MCF10A 3H-GSK-1904529A-10","3/70",0.0156949972004021,0.559169101441545,25.0340413226667,"SLCO1B3;MAGEA3;MAGEA4"
"entinostat","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 HEPG2 24H-entinostat-0.04","2/26",0.0161404226851224,0.571655794041894,46.0645101406754,"MUC16;PRAME"
"vorinostat","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 HEPG2 24H-vorinostat-10","5/197",0.0165541455162497,0.577047160393364,14.4791292887082,"IGFBP1;LEFTY1;MUC16;COL11A1;APOA2"
"importazole","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 PC3 24H-importazole-60.0","4/130",0.01667298186971,0.577047160393364,17.5580299841167,"COL10A1;EVX1;CTAG2;ACTL8"
"r(+)-skf-81297","LINCS_L1000_Chem_Pert_down","UP","Down","CPC001 VCAP 24H-r(+)-skf-81297-10.0","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"IGFBP1;HTR2C"
"ym-201636","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 SKBR3 24H-YM-201636-3.33","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"MAGEA6;MAGEA3"
"dovitinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 SKBR3 3H-dovitinib-3.33","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"MAGEA6;MAGEA3"
"maprotiline hydrochloride","LINCS_L1000_Chem_Pert_down","UP","Down","CPC005 A375 6H-maprotiline hydrochloride-10.0","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"HTR2C;CTAG2"
"hg-6-64-01","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HME1 3H-HG-6-64-01-0.04","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"MAGEA6;MAGEA3"
"mk-2206","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MCF10A 3H-MK-2206-0.37","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"MAGEA6;MAGEA3"
"a443654","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MCF7 3H-A443654-0.04","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"MAGEA6;MAGEA3"
"brd-k06623064","LINCS_L1000_Chem_Pert_down","UP","Down","CPC013 ASC 24H-BRD-K06623064-10.0","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"IGFBP1;HTR2C"
"hg-9-91-01","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 HA1E 24H-HG-9-91-01-1.11","2/27",0.0173468752750704,0.577047160393364,43.4472150049372,"MAGEA6;MAGEA3"
"celastrol","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 A375 24H-celastrol-1.11","3/74",0.0181893682413291,0.597200199111122,22.780348226804,"MAGEA12;MAGEA6;MAGEA3"
"neratinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 HS578T 3H-neratinib-0.12","2/28",0.0185904464668634,0.597200199111122,41.0606914279959,"MAGEA6;MAGEA3"
"hy-10456","LINCS_L1000_Chem_Pert_down","UP","Down","CPC014 SKB 24H-hy-10456-10.0","2/28",0.0185904464668634,0.597200199111122,41.0606914279959,"IGFBP1;COL11A1"
"brd-k61981833","LINCS_L1000_Chem_Pert_down","UP","Down","CPC009 MCF7 6H-BRD-K61981833-10.0","2/28",0.0185904464668634,0.597200199111122,41.0606914279959,"IGFBP1;ACTL8"
"brd-k00007652","LINCS_L1000_Chem_Pert_down","UP","Down","CPC019 HCC515 6H-BRD-K00007652-10.0","2/28",0.0185904464668634,0.597200199111122,41.0606914279959,"IGFBP1;HOXA11"
"sirolimus","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MCF10A 3H-sirolimus-10","2/28",0.0185904464668634,0.597200199111122,41.0606914279959,"MAGEA6;MAGEA3"
"mk-2206","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 BT20 24H-MK-2206-1.11","3/75",0.0188453808056989,0.597200199111122,22.2641946404279,"MAGEA12;MAGEA6;MAGEA3"
"kin001-265","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 HEPG2 24H-KIN001-265-1.11","3/75",0.0188453808056989,0.597200199111122,22.2641946404279,"MAGEA12;MAGEA6;MAGEA3"
"bi-2536","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 HA1E 24H-BI-2536-10","3/75",0.0188453808056989,0.597200199111122,22.2641946404279,"COL11A1;MAGEA6;MAGEA3"
"brd-k00824317 (flurandrenolide)","LINCS_L1000_Chem_Pert_down","UP","Down","CPC003 HCC515 24H-BRD-K00824317 (flurandrenolide)-10.0","3/76",0.0195143939418297,0.601716145181441,21.7652212028245,"COL11A1;LHX1;COL10A1"
"pi-103","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HA1E 24H-PI-103-0.12","3/76",0.0195143939418297,0.601716145181441,21.7652212028245,"APOA2;MAGEA6;MAGEA3"
"7b-cis","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 HCC515 24H-7b-cis-10.0","3/76",0.0195143939418297,0.601716145181441,21.7652212028245,"IGFBP1;COL11A1;COL10A1"
"ku-60019","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 HT29 24H-KU-60019-10","2/29",0.0198705194413389,0.601716145181441,38.8772692267809,"MAGEA6;MAGEA3"
"pi-103","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 BT20 24H-PI-103-0.12","2/29",0.0198705194413389,0.601716145181441,38.8772692267809,"MAGEA6;MAGEA3"
"y-39983","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HS578T 3H-Y-39983-0.04","2/29",0.0198705194413389,0.601716145181441,38.8772692267809,"COL11A1;COL10A1"
"ch5424802","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 HEPG2 24H-CH5424802-10","2/29",0.0198705194413389,0.601716145181441,38.8772692267809,"MAGEA6;MAGEA3"
"gdc-0068","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 MCF7 24H-GDC-0068-0.37","2/29",0.0198705194413389,0.601716145181441,38.8772692267809,"MAGEA6;HOXC10"
"mk-1775","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 HCC515 24H-MK-1775-1.11","3/77",0.0201964191724457,0.601716145181441,21.2826517343583,"MAGEA12;MAGEA6;MAGEA3"
"bi-2536","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 BT20 24H-BI-2536-0.12","3/77",0.0201964191724457,0.601716145181441,21.2826517343583,"MAGEA12;MAGEA6;MAGEA3"
"methylstat","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 A375 24H-methylstat-10","3/77",0.0201964191724457,0.601716145181441,21.2826517343583,"MAGEA12;MAGEA6;MAGEA3"
"dasatinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HA1E 24H-dasatinib-10","4/139",0.0207682673918243,0.601716145181441,15.5012475868344,"MAGEA12;APOA2;MAGEA6;MAGEA3"
"dexamethasone","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 HCC515 24H-dexamethasone-10.0","3/78",0.0208914653484019,0.601716145181441,20.8157545368598,"COL11A1;LHX1;COL10A1"
"serdemetan","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 A375 24H-serdemetan-1.11","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"CST1;MMP3"
"agk-2","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 MCF7 24H-AGK-2-0.04","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"MAGEA6;MAGEA3"
"akt-inhibitor-1-2","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 HT29 24H-AKT-inhibitor-1-2-10","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"MAGEA6;MAGEA3"
"brd-k22546959","LINCS_L1000_Chem_Pert_down","UP","Down","CPC007 A375 24H-BRD-K22546959-10.0","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"HTR2C;COL10A1"
"dovitinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 MDAMB231 3H-dovitinib-1.11","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"MAGEA6;MAGEA3"
"xmd16-144","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 SKBR3 24H-XMD16-144-0.37","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"COL10A1;MAGEA6"
"pd-0325901","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 BT20 24H-PD-0325901-0.04","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"MAGEA6;MAGEA3"
"xmd16-144","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 BT20 24H-XMD16-144-0.37","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"MUC16;COL10A1"
"radicicol","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 BT20 3H-radicicol-0.37","2/30",0.0211864844342245,0.601716145181441,36.8734337841245,"COL11A1;COL10A1"
"cgp 57380","LINCS_L1000_Chem_Pert_down","UP","Down","CPC004 VCAP 24H-cgp 57380-10.0","1/3",0.022332620742504,0.616816929829245,253.208985484305,"IGFBP1"
"mls-0425600","LINCS_L1000_Chem_Pert_down","UP","Down","CPC007 A375 24H-mls-0425600-10.0","2/31",0.022537738675043,0.616816929829245,35.0290834266627,"COL11A1;COL10A1"
"salubrinal","LINCS_L1000_Chem_Pert_down","UP","Down","CPC005 A375 24H-salubrinal-10.0","2/31",0.022537738675043,0.616816929829245,35.0290834266627,"COL11A1;COL10A1"
"brd-k52075040","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 HCC515 24H-BRD-K52075040-44.4","2/31",0.022537738675043,0.616816929829245,35.0290834266627,"HTR2C;COL10A1"
"dasatinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MDAMB231 3H-dasatinib-0.12","2/31",0.022537738675043,0.616816929829245,35.0290834266627,"COL11A1;COL10A1"
"thz-2-98-01","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 PC3 24H-THZ-2-98-01-10","2/31",0.022537738675043,0.616816929829245,35.0290834266627,"MAGEA6;MAGEA3"
"bix-02189","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 HEPG2 24H-BIX-02189-3.33","2/31",0.022537738675043,0.616816929829245,35.0290834266627,"MAGEA6;MAGEA3"
"gdc-0980","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 HA1E 24H-GDC-0980-0.12","2/31",0.022537738675043,0.616816929829245,35.0290834266627,"MAGEA6;MAGEA3"
"xmd16-144","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 A549 24H-XMD16-144-10","4/143",0.0227698321999938,0.620349138806165,14.6946457557028,"IGFBP1;MUC16;SLCO1B3;C4BPA"
"pd-0325901","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 HEPG2 24H-PD-0325901-0.12","3/81",0.0230547793222477,0.622479041700688,19.5023837166625,"COL11A1;MMP3;COL10A1"
"sirolimus","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 BT20 24H-sirolimus-0.37","3/81",0.0230547793222477,0.622479041700688,19.5023837166625,"MAGEA12;MAGEA6;MAGEA3"
"triamcinolone","LINCS_L1000_Chem_Pert_down","UP","Down","CPC003 HCC515 24H-triamcinolone-10.0","3/82",0.0238019464385846,0.629015350184913,19.0916453466699,"COL11A1;LHX1;COL10A1"
"ncgc00165208-01","LINCS_L1000_Chem_Pert_down","UP","Down","CPC008 A375 24H-ncgc00165208-01-10.0","3/82",0.0238019464385846,0.629015350184913,19.0916453466699,"COL11A1;HTR2C;COL10A1"
"withaferin-a","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 A375 24H-withaferin-a-1.11","3/82",0.0238019464385846,0.629015350184913,19.0916453466699,"MAGEA12;MAGEA6;MAGEA3"
"pfi-1","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 A375 24H-PFI-1-1.11","2/32",0.0239236862966858,0.629015350184913,33.3269394244027,"MAGEA6;MAGEA3"
"veliparib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 PC3 24H-veliparib-10","2/32",0.0239236862966858,0.629015350184913,33.3269394244027,"C4BPA;HOXC10"
"ldn-193189","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 HA1E 24H-LDN-193189-0.12","2/32",0.0239236862966858,0.629015350184913,33.3269394244027,"MAGEA6;MAGEA3"
"ly2603618","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 MCF7 24H-LY2603618-10","3/84",0.0253353559024612,0.643859275172139,18.307390975383,"MAGEA12;MAGEA6;MAGEA3"
"azd-8055","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HA1E 24H-AZD-8055-0.12","3/84",0.0253353559024612,0.643859275172139,18.307390975383,"MAGEA12;MAGEA6;MAGEA3"
"betamethasone","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 HCC515 24H-betamethasone-10.0","3/84",0.0253353559024612,0.643859275172139,18.307390975383,"COL11A1;LHX1;COL10A1"
"cgp-60474","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 BT20 24H-CGP-60474-0.12","3/84",0.0253353559024612,0.643859275172139,18.307390975383,"MAGEA12;MAGEA6;MAGEA3"
"bromocriptine mesylate","LINCS_L1000_Chem_Pert_down","UP","Down","CPC016 NPC 24H-bromocriptine mesylate-10.0","2/33",0.0253437382853009,0.643859275172139,31.7520733775958,"COL11A1;COL10A1"
"adenosine 5'-monophosphate monohydrate","LINCS_L1000_Chem_Pert_down","UP","Down","CPD001 MCF7 6H-adenosine 5'-monophosphate monohydrate-10.0","2/33",0.0253437382853009,0.643859275172139,31.7520733775958,"IGFBP1;HTR2C"
"pazopanib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 HCC515 24H-pazopanib-3.33","2/33",0.0253437382853009,0.643859275172139,31.7520733775958,"LEFTY1;PRAME"
"mocetinostat","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 A375 24H-mocetinostat-1.11","2/33",0.0253437382853009,0.643859275172139,31.7520733775958,"MAGEA6;MAGEA3"
"radicicol","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 BT20 24H-radicicol-10","4/149",0.025985921713563,0.64577776795032,13.5904011520177,"MAGEA12;PRAME;MAGEA6;MAGEA3"
"fostamatinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HA1E 24H-fostamatinib-10","3/85",0.026121583823491,0.64577776795032,17.9328592197149,"MAGEA12;MAGEA6;MAGEA3"
"azd-7762","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MDAMB231 3H-AZD-7762-1.11","3/85",0.026121583823491,0.64577776795032,17.9328592197149,"IGFBP1;COL10A1;C4BPA"
"vemurafenib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 MCF7 24H-vemurafenib-10","2/34",0.0267973124104355,0.64577776795032,30.2915257702836,"MAGEA6;MAGEA3"
"sb590885","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 SKBR3 3H-SB590885-1.11","2/34",0.0267973124104355,0.64577776795032,30.2915257702836,"COL11A1;MAGEA3"
"progesterone","LINCS_L1000_Chem_Pert_down","UP","Down","CPC011 VCAP 6H-progesterone-10.0","2/34",0.0267973124104355,0.64577776795032,30.2915257702836,"LHX1;HTR2C"
"y-39983","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 PC3 24H-Y-39983-0.37","2/34",0.0267973124104355,0.64577776795032,30.2915257702836,"MAGEA6;MAGEA3"
"nintedanib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 SKBR3 24H-nintedanib-1.11","2/34",0.0267973124104355,0.64577776795032,30.2915257702836,"MAGEA6;MAGEA3"
"cgp-60474","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 A549 24H-CGP-60474-0.04","2/34",0.0267973124104355,0.64577776795032,30.2915257702836,"MAGEA6;MAGEA3"
"everolimus","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 HCC515 24H-everolimus-0.12","2/34",0.0267973124104355,0.64577776795032,30.2915257702836,"PRAME;MAGEA3"
"doramapimod","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 HEPG2 24H-doramapimod-0.37","2/34",0.0267973124104355,0.64577776795032,30.2915257702836,"MAGEA6;MAGEA3"
"xmd-892","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 A375 24H-XMD-892-10","3/86",0.0269208137776998,0.64577776795032,17.5694245295182,"MAGEA12;MAGEA6;MAGEA3"
"l 161982","LINCS_L1000_Chem_Pert_down","UP","Down","CPC004 HCC515 24H-l 161982-10.0","3/86",0.0269208137776998,0.64577776795032,17.5694245295182,"COL11A1;COL10A1;EVX1"
"sid 26681509","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 NCIH1836 6H-sid 26681509-88.8","3/86",0.0269208137776998,0.64577776795032,17.5694245295182,"IGFBP1;HTR2C;HOXA11"
"mocetinostat","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 A375 24H-mocetinostat-10","3/87",0.0277330328942664,0.662621393080864,17.2166424669623,"MAGEA12;MAGEA6;MAGEA3"
"tg-101348","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 MDAMB231 3H-TG-101348-0.37","2/35",0.0282838331519989,0.670460470110965,28.933995908334,"CST1;MAGEA3"
"xmd-1150","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MCF7 3H-XMD-1150-3.33","2/35",0.0282838331519989,0.670460470110965,28.933995908334,"MAGEA6;MAGEA3"
"pfi-1","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 HEPG2 24H-PFI-1-3.33","3/88",0.0285582261345744,0.674310115906951,16.8740911553139,"MAGEA12;MAGEA6;MAGEA3"
"tanespimycin","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 A375 24H-tanespimycin-10","4/155",0.0294620327217628,0.678969185630163,12.5976842791955,"MAGEA12;C4BPA;MAGEA6;MAGEA3"
"liothyronine","LINCS_L1000_Chem_Pert_down","UP","Down","CPC004 VCAP 24H-liothyronine-10.0","1/4",0.0296661998874202,0.678969185630163,156.189537724504,"ACTL8"
"metaproterenol","LINCS_L1000_Chem_Pert_down","UP","Down","CPC020 PC3 6H-metaproterenol-10.0","1/4",0.0296661998874202,0.678969185630163,156.189537724504,"HTR2C"
"syk inhibitor","LINCS_L1000_Chem_Pert_down","UP","Down","CPC017 NPC 24H-syk inhibitor-10.0","2/36",0.0298027316296627,0.678969185630163,27.6695882049587,"COL11A1;COL10A1"
"radicicol","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MDAMB231 3H-radicicol-3.33","2/36",0.0298027316296627,0.678969185630163,27.6695882049587,"MAGEA6;MAGEA3"
"jwe-035","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 HCC515 24H-JWE-035-3.33","2/36",0.0298027316296627,0.678969185630163,27.6695882049587,"MAGEA6;MAGEA3"
"geldanamycin","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 PC3 24H-geldanamycin-3.33","3/90",0.0302474642053223,0.678969185630163,16.2180978760021,"MAGEA12;MAGEA6;MAGEA3"
