"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_id_clean","sig","hgnc_symbol","gene_biotype"
"ENSG00000227038.3",-0.216544101106934,-1.84208187827664,-0.699285755296815,0.484734719983722,0.564703178052632,-6.32328572713292,"ENSG00000227038","NS",NA,NA
"ENSG00000105323.17",-0.0539129779036731,8.02535661987722,-0.698983523818224,0.484923397933427,0.564887762039569,-7.29487054907656,"ENSG00000105323","NS","HNRNPUL1","heterogeneous nuclear ribonucleoprotein U like 1"
"ENSG00000159885.14",-0.0910227006608315,0.407809195949706,-0.698947571882912,0.484945844768745,0.564887762039569,-6.63145941468258,"ENSG00000159885","NS","ZNF222","zinc finger protein 222"
"ENSG00000286358.1",-0.295603567285184,-4.61477538102791,-0.698718296158981,0.48508900790945,0.565006457874709,-5.93939317446945,"ENSG00000286358","NS",NA,NA
"ENSG00000150938.10",-0.0916637794617685,6.32333916991584,-0.698699998767402,0.485100434059825,0.565006457874709,-7.27971194551458,"ENSG00000150938","NS","CRIM1","cysteine rich transmembrane BMP regulator 1"
"ENSG00000184012.13",0.213008267067856,6.48128641116716,0.697975854696959,0.485552756850172,0.56550257539963,-7.27941687409188,"ENSG00000184012","NS","TMPRSS2","transmembrane serine protease 2"
"ENSG00000266200.6",-0.404012639030679,-1.72639742903063,-0.697593887865082,0.485791437386407,0.565749832538088,-6.4082925237018,"ENSG00000266200","NS","PNLIPRP2","pancreatic lipase related protein 2 (gene/pseudogene)"
"ENSG00000157111.13",0.231579771092272,2.99393435060897,0.697443065307203,0.485885699779515,0.565815186627808,-6.90848414066576,"ENSG00000157111","NS","TMEM171","transmembrane protein 171"
"ENSG00000005884.18",0.120934161394369,7.61584091626866,0.697419671760356,0.485900321371087,0.565815186627808,-7.2981268463965,"ENSG00000005884","NS","ITGA3","integrin subunit alpha 3"
"ENSG00000167842.16",0.0576931029463292,3.90708061636009,0.697122281008801,0.486086219348315,0.566000926275598,-7.03235160324719,"ENSG00000167842","NS","MIS12","MIS12 kinetochore complex component"
"ENSG00000089159.16",-0.0758243699613415,5.93441864528826,-0.696761139650762,0.486312019500902,0.566233105500643,-7.2646263902781,"ENSG00000089159","NS","PXN","paxillin"
"ENSG00000141506.14",0.154978606280034,3.00789518202612,0.696556255111623,0.486440146877604,0.566351541256085,-6.89538747778524,"ENSG00000141506","NS","PIK3R5","phosphoinositide-3-kinase regulatory subunit 5"
"ENSG00000168924.15",0.0882641344969901,5.94035760277256,0.696064102674182,0.486747996004243,0.566679198865805,-7.25799074430814,"ENSG00000168924","NS","LETM1","leucine zipper and EF-hand containing transmembrane protein 1"
"ENSG00000064886.14",0.223257899670584,1.00375999028244,0.695888667880535,0.486857758771977,0.566776218359778,-6.6730730528304,"ENSG00000064886","NS","CHI3L2","chitinase 3 like 2"
"ENSG00000173465.8",-0.076051205718934,4.15590599507842,-0.695770528749661,0.486931681418121,0.566831506252674,-7.08481706780888,"ENSG00000173465","NS","ZNRD2","zinc ribbon domain containing 2"
"ENSG00000260855.1",0.147929441671037,-0.952557822331074,0.695354115605501,0.487192290176827,0.567104095480473,-6.40177146719365,"ENSG00000260855","NS",NA,NA
"ENSG00000277075.2",0.187013798829178,0.247821978193909,0.695275089138746,0.487241756775372,0.567116259281268,-6.59853091665375,"ENSG00000277075","NS","H2AC8","H2A clustered histone 8"
"ENSG00000269235.2",0.180727719067711,-1.61283130508772,0.695252929975683,0.487255627786843,0.567116259281268,-6.3057012223857,"ENSG00000269235","NS","ZNF350-AS1","ZNF350 antisense RNA 1"
"ENSG00000136848.17",-0.0904346373002385,6.93222846537312,-0.695203640424583,0.487286482423704,0.567121392633568,-7.29666209291968,"ENSG00000136848","NS","DAB2IP","DAB2 interacting protein"
"ENSG00000235903.9",0.212852958135087,-2.25893026594057,0.695002843940506,0.487412189427418,0.567236912006751,-6.19245808497689,"ENSG00000235903","NS","CPB2-AS1","CPB2 antisense RNA 1"
"ENSG00000241186.10",0.334802593231608,-0.643514957691455,0.694810097306922,0.487532873410003,0.56734657350648,-6.47166810778792,"ENSG00000241186","NS","CRIPTO","cripto, EGF-CFC family member"
"ENSG00000185033.14",-0.117103669389209,7.10500221685734,-0.694707618735086,0.487597044658886,0.567376397006158,-7.29899355396716,"ENSG00000185033","NS","SEMA4B","semaphorin 4B"
"ENSG00000237234.7",0.214408419549293,-2.2630750219365,0.694684673401019,0.487611413467336,0.567376397006158,-6.17993998950979,"ENSG00000237234","NS",NA,NA
"ENSG00000234618.1",-0.0887856774438023,0.118848387825778,-0.69414904439502,0.487946899772382,0.567735959880561,-6.60722971432157,"ENSG00000234618","NS",NA,NA
"ENSG00000136861.18",0.0606262940020388,5.58611897599766,0.693859847940962,0.488128087240642,0.567915963704379,-7.23309617134905,"ENSG00000136861","NS","CDK5RAP2","CDK5 regulatory subunit associated protein 2"
"ENSG00000100170.10",-0.291205085868532,4.60784604253402,-0.692961032511974,0.48869144576391,0.568540563407443,-7.1843707646666,"ENSG00000100170","NS","SLC5A1","solute carrier family 5 member 1"
"ENSG00000271882.1",0.128110639127841,-1.27943356423715,0.692676795992425,0.488869672353944,0.568717059577038,-6.35338360850671,"ENSG00000271882","NS",NA,NA
"ENSG00000229605.5",0.130707956823699,-1.09500496421083,0.692568446505005,0.488937620655413,0.568765253448469,-6.39574343927574,"ENSG00000229605","NS","RPL21P93","ribosomal protein L21 pseudogene 93"
"ENSG00000120328.6",-0.151200387604684,0.459552416261946,-0.692403612421181,0.489041001456416,0.568854657332229,-6.63603121106223,"ENSG00000120328","NS","PCDHB12","protocadherin beta 12"
"ENSG00000262823.1",-0.174462179627211,-0.711267205034928,-0.692083903361378,0.489241550571375,0.569037837468645,-6.5352645886191,"ENSG00000262823","NS",NA,NA
"ENSG00000169062.15",0.0799194717003529,4.95437789150685,0.692067968620335,0.489251547378735,0.569037837468645,-7.17216379932718,"ENSG00000169062","NS","UPF3A","UPF3A regulator of nonsense mediated mRNA decay"
"ENSG00000013563.14",-0.0880336778483302,3.18854587834606,-0.691372082113597,0.489688225863463,0.569514842292181,-6.9530381144947,"ENSG00000013563","NS","DNASE1L1","deoxyribonuclease 1 like 1"
"ENSG00000101203.16",-0.254309500494418,-3.5511068135521,-0.69105923016427,0.489884613383472,0.569692446365974,-6.05503247912926,"ENSG00000101203","NS","COL20A1","collagen type XX alpha 1 chain"
"ENSG00000165140.11",-0.188119414846885,4.95527160956618,-0.691044176770174,0.489894063969099,0.569692446365974,-7.2158849665858,"ENSG00000165140","NS","FBP1","fructose-bisphosphatase 1"
"ENSG00000237702.2",0.235544836319502,-2.12933416558739,0.690829786338829,0.490028669887293,0.569818080269093,-6.25436076770988,"ENSG00000237702","NS","TRBV3-1","T cell receptor beta variable 3-1"
"ENSG00000231177.4",0.100883195041825,-0.216965167234928,0.690722646053533,0.490095945838488,0.569865411757331,-6.53740343591068,"ENSG00000231177","NS","LINC00852","long intergenic non-protein coding RNA 852"
"ENSG00000140830.9",0.0683573537375679,3.46057770632296,0.690616914707375,0.490162341969828,0.56991171514692,-6.96933516814156,"ENSG00000140830","NS","TXNL4B","thioredoxin like 4B"
"ENSG00000140443.15",-0.1371976024517,5.78277928433729,-0.690438868258774,0.49027416079736,0.570010823618139,-7.26263382112877,"ENSG00000140443","NS","IGF1R","insulin like growth factor 1 receptor"
"ENSG00000134323.12",0.245343897678088,1.22522048805572,0.690247336312804,0.490394464311531,0.570105970411889,-6.70364511747169,"ENSG00000134323","NS","MYCN","MYCN proto-oncogene, bHLH transcription factor"
"ENSG00000129437.11",0.20545110383995,-1.77420889220605,0.690191611890476,0.490429468480602,0.570105970411889,-6.27713090256522,"ENSG00000129437","NS","KLK14","kallikrein related peptidase 14"
"ENSG00000105643.10",0.0759877064392569,4.55897564556864,0.690181615778154,0.490435747837776,0.570105970411889,-7.12959478249695,"ENSG00000105643","NS","ARRDC2","arrestin domain containing 2"
"ENSG00000254470.3",0.0674410069032403,5.49916487696978,0.689606888013886,0.490796853211197,0.570494813765166,-7.2307798472775,"ENSG00000254470","NS","AP5B1","adaptor related protein complex 5 subunit beta 1"
"ENSG00000288066.1",0.0784037340107893,2.94694611864207,0.689561775769027,0.490825203609167,0.570496846599219,-6.88962401993191,"ENSG00000288066","NS",NA,NA
"ENSG00000241553.12",-0.0761583376025552,5.96702565303647,-0.689338149258976,0.490965752780967,0.570616449081944,-7.27232078256897,"ENSG00000241553","NS","ARPC4","actin related protein 2/3 complex subunit 4"
"ENSG00000130038.10",0.175602721081057,3.06317661422067,0.689313386513226,0.490981317490866,0.570616449081944,-6.90678230041502,"ENSG00000130038","NS","CRACR2A","calcium release activated channel regulator 2A"
"ENSG00000125841.13",-0.142657186243133,4.36656270274663,-0.689182787222484,0.491063410529539,0.570680931083585,-7.1187935263096,"ENSG00000125841","NS","NRSN2","neurensin 2"
"ENSG00000259351.1",0.187212623924309,-1.70449466073966,0.689097024856697,0.491117323676586,0.570712659093366,-6.3154291038039,"ENSG00000259351","NS","LOC101928988","uncharacterized LOC101928988"
"ENSG00000158623.14",0.0892718427807866,4.1924640786267,0.688930058176906,0.491222293774398,0.570803712195803,-7.0713300256641,"ENSG00000158623","NS","COPG2","COPI coat complex subunit gamma 2"
"ENSG00000197557.7",-0.134583515808647,2.4833946584446,-0.688277541392991,0.491632639760385,0.571249585105987,-6.85825629336629,"ENSG00000197557","NS","IFT70A","intraflagellar transport 70A"
"ENSG00000101049.17",0.250291742957424,2.93558852096196,0.688130822029892,0.491724932078167,0.571325869181296,-6.89895688705777,"ENSG00000101049","NS","SGK2","serum/glucocorticoid regulated kinase 2"
"ENSG00000119522.16",-0.0697003090637338,5.35863421764884,-0.68681689723933,0.492551858808451,0.572255656536434,-7.23060899306653,"ENSG00000119522","NS","DENND1A","DENN domain containing 1A"
"ENSG00000113273.17",0.100933411464252,4.17830021954051,0.686699766943064,0.492625611785134,0.572293559088937,-7.06507247833987,"ENSG00000113273","NS","ARSB","arylsulfatase B"
"ENSG00000171051.9",-0.196561308356815,2.25748797588669,-0.686680327133543,0.492637852948842,0.572293559088937,-6.83986948112034,"ENSG00000171051","NS","FPR1","formyl peptide receptor 1"
"ENSG00000220785.7",-0.113080531523786,1.62693931758922,-0.686230333832515,0.492921257497302,0.572591771654595,-6.76052683978546,"ENSG00000220785","NS",NA,NA
"ENSG00000258738.1",-0.0674479640215181,0.8995936009973,-0.685130063606287,0.493614573692363,0.57336609150227,-6.69054059949452,"ENSG00000258738","NS","BAZ1A-AS1","BAZ1A antisense RNA 1"
"ENSG00000269113.4",-0.19501464324443,1.7292325209808,-0.684902515721129,0.493758024381533,0.57350165678544,-6.77624824851119,"ENSG00000269113","NS","TRABD2B","TraB domain containing 2B"
"ENSG00000228824.7",-0.329973404236528,-2.78885450017494,-0.684516860289141,0.494001200313015,0.573753032326722,-6.18307279834954,"ENSG00000228824","NS","MIR4500HG","MIR4500 host gene"
"ENSG00000162482.5",-0.251607865565614,4.81724450444121,-0.684244823831249,0.49417277219959,0.573921221303607,-7.21871280826428,"ENSG00000162482","NS","AKR7A3","aldo-keto reductase family 7 member A3"
"ENSG00000172476.4",-0.173021702323511,-1.75647027173141,-0.684038837445812,0.494302707945406,0.574041039399858,-6.33844357616149,"ENSG00000172476","NS","RAB40A","RAB40A, member RAS oncogene family"
"ENSG00000108479.12",-0.0891479584179868,3.78143568428203,-0.68374826413598,0.494486032099215,0.574222841910319,-7.04590164493552,"ENSG00000108479","NS","GALK1","galactokinase 1"
"ENSG00000167984.18",0.144497855585427,2.80371484979675,0.68340357085967,0.494703548100418,0.574444327931212,-6.87555145777249,"ENSG00000167984","NS","NLRC3","NLR family CARD domain containing 3"
"ENSG00000188859.7",0.128739591907831,1.18823161625409,0.683213288720333,0.494823646138616,0.574541071771489,-6.69969777248926,"ENSG00000188859","NS","FAM78B","family with sequence similarity 78 member B"
"ENSG00000267750.6",0.194900193871174,-2.22095616640502,0.683184593491529,0.494841758709888,0.574541071771489,-6.2247309081191,"ENSG00000267750","NS",NA,NA
"ENSG00000111371.16",0.120828278113428,7.16188729589065,0.683144236340446,0.494867232946141,0.574541071771489,-7.30521325368307,"ENSG00000111371","NS","SLC38A1","solute carrier family 38 member 1"
"ENSG00000144893.12",0.229976184135844,-0.440360485910958,0.682891409288682,0.495026838408716,0.574695262085927,-6.47940397740194,"ENSG00000144893","NS","MED12L","mediator complex subunit 12L"
"ENSG00000134183.12",0.13166187086979,-0.844380776966255,0.682844882365908,0.495056213078138,0.574698254069165,-6.43299879507016,"ENSG00000134183","NS","GNAT2","G protein subunit alpha transducin 2"
"ENSG00000133111.4",0.0836270251100428,2.56779031345286,0.682703784859423,0.495145300388885,0.574770560873615,-6.84804686331345,"ENSG00000133111","NS","RFXAP","regulatory factor X associated protein"
"ENSG00000135002.12",0.0851205854513397,5.67150113971873,0.68265310146622,0.495177303386483,0.574776599286995,-7.25131832683351,"ENSG00000135002","NS","RFK","riboflavin kinase"
"ENSG00000137815.14",-0.0549322029888826,6.44424784121265,-0.682347285122423,0.495370428419465,0.574969649179187,-7.29452295579366,"ENSG00000137815","NS","RTF1","RTF1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000188672.19",-0.145593964828131,-1.70677936494986,-0.681974036425035,0.495606192105737,0.575212165596906,-6.34376886229783,"ENSG00000188672","NS","RHCE","Rh blood group CcEe antigens"
"ENSG00000105926.16",0.172549211262153,3.08600614423695,0.681589286359951,0.495849283563697,0.575463160090213,-6.90180590297134,"ENSG00000105926","NS","PALS2","protein associated with LIN7 2, MAGUK p55 family member"
"ENSG00000170629.14",0.152908185007017,0.845458331961676,0.681292289909753,0.496036974491305,0.575649835224055,-6.66007167436956,"ENSG00000170629","NS",NA,NA
"ENSG00000119139.21",-0.0967725886122217,2.55360316439338,-0.681246327136358,0.496066024686297,0.575652397890932,-6.87371243791064,"ENSG00000119139","NS","TJP2","tight junction protein 2"
"ENSG00000135925.9",0.284168738231552,1.99732382117067,0.680905680496344,0.496281354511303,0.575871113994665,-6.78297940184366,"ENSG00000135925","NS","WNT10A","Wnt family member 10A"
"ENSG00000272989.1",-0.183515718493181,-1.66448075401967,-0.680265462714506,0.496686184793807,0.576309685607747,-6.37433122653449,"ENSG00000272989","NS",NA,NA
"ENSG00000139055.7",0.215675973492155,0.368147032542237,0.680182709240046,0.496738525363458,0.576310418206159,-6.62382221301218,"ENSG00000139055","NS","ERP27","endoplasmic reticulum protein 27"
"ENSG00000186222.5",0.0673557559499471,3.62291848610034,0.680179490186727,0.496740561435272,0.576310418206159,-7.00187834921955,"ENSG00000186222","NS","BLOC1S4","biogenesis of lysosomal organelles complex 1 subunit 4"
"ENSG00000200170.1",-0.189365013074765,0.248456019256485,-0.680039232874289,0.496829279416298,0.57638216630758,-6.65082248574623,"ENSG00000200170","NS",NA,NA
"ENSG00000156983.16",0.0557315457837557,4.79926503109813,0.679790251209993,0.49698679047368,0.576520751252379,-7.1650448482201,"ENSG00000156983","NS","BRPF1","bromodomain and PHD finger containing 1"
"ENSG00000102385.12",-0.193401758464039,-0.587987981504933,-0.679765418566014,0.497002501592557,0.576520751252379,-6.5020634198638,"ENSG00000102385","NS","DRP2","dystrophin related protein 2"
"ENSG00000114544.17",-0.0581766341169567,5.13909247591064,-0.679024720182082,0.497471248751936,0.57702671141201,-7.2146837759487,"ENSG00000114544","NS","SLC41A3","solute carrier family 41 member 3"
"ENSG00000260233.3",0.0780974752067821,0.778917614191372,0.67899116774417,0.497492487830274,0.57702671141201,-6.67002459944481,"ENSG00000260233","NS",NA,NA
"ENSG00000117543.21",-0.0639464718162275,3.80794063020809,-0.678733051737307,0.497655894422991,0.577185025785272,-7.04243970468588,"ENSG00000117543","NS","DPH5","diphthamide biosynthesis 5"
"ENSG00000150760.13",0.070551504323686,5.91692516426182,0.678624549556886,0.49772459291507,0.577233485813141,-7.26649783211098,"ENSG00000150760","NS","DOCK1","dedicator of cytokinesis 1"
"ENSG00000178445.10",-0.272772766739711,0.635812788205773,-0.678450884728173,0.497834559880376,0.5773297989074,-6.69050177288677,"ENSG00000178445","NS","GLDC","glycine decarboxylase"
"ENSG00000166439.6",0.0863724403720445,4.38644334747926,0.678225776401634,0.497977120884348,0.57746389826353,-7.10318784943001,"ENSG00000166439","NS","RNF169","ring finger protein 169"
"ENSG00000258376.2",-0.153236474976695,-0.682709279177206,-0.678014037451508,0.498111234958317,0.577588188424768,-6.50349567585995,"ENSG00000258376","NS",NA,NA
"ENSG00000128011.5",-0.186094600592585,1.69825292267029,-0.677712748881136,0.498302102410649,0.577755333948591,-6.78186564445193,"ENSG00000128011","NS","LRFN1","leucine rich repeat and fibronectin type III domain containing 1"
"ENSG00000124721.18",0.261065716201162,-1.51897888595624,0.67770145003795,0.498309261029893,0.577755333948591,-6.36197732665898,"ENSG00000124721","NS","DNAH8","dynein axonemal heavy chain 8"
"ENSG00000120265.18",-0.0552436941385492,5.28131069555309,-0.67761660883462,0.498363015708135,0.577786422038959,-7.2294190028336,"ENSG00000120265","NS","PCMT1","protein-L-isoaspartate (D-aspartate) O-methyltransferase"
"ENSG00000188219.14",-0.131313996344251,0.186633159714662,-0.677336781003148,0.498540334217673,0.577960755047961,-6.61982437587246,"ENSG00000188219","NS","POTEE","POTE ankyrin domain family member E"
"ENSG00000171159.5",0.10537631517617,6.28089695244218,0.677168241413971,0.498647148942332,0.578053338173905,-7.28726281511994,"ENSG00000171159","NS","BBLN","bublin coiled coil protein"
"ENSG00000170892.12",-0.0725843587097055,5.13251716762863,-0.676930026675138,0.4987981422519,0.578197122249297,-7.21671689389081,"ENSG00000170892","NS","TSEN34","tRNA splicing endonuclease subunit 34"
