"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015079","potassium ion transmembrane transporter activity","43/2178","156/17506",2.70884767156241e-07,2.62511965262321e-05,2.12041856013211e-05,"KCNA5/KCNE2/KCNJ13/KCNK7/ATP4B/SLC9A9/KCNIP4/KCNB1/KCNJ15/KCNJ16/ATP4A/ATP1A2/KCNMB1/KCNN3/GRIK2/SLC9A4/KCNN2/ATP12A/KCNA3/KCNIP2/GRIK5/GRIK3/GRIK1/KCNA2/KCNMA1/KCNA1/KCNK16/KCNMB2/TMEM38A/KCNQ5/SLC17A7/SCN2B/KCNH2/KCNQ4/KCNK3/KCNIP3/LRRC52/ABCC9/KCNB2/KCNA6/SLC9A3/ABCC8/SLC12A1",43
"GO:0043177","organic acid binding","51/2178","201/17506",3.82434163628869e-07,3.20795786023519e-05,2.59120127349894e-05,"RBP2/SLC46A1/ACOX3/SIGLEC11/UGT1A7/FABP2/ACACB/CASTOR1/CD36/GSTM2/ID3/UGT1A1/AKR1C1/GSTA1/FABP5/S100A9/ACOX2/HBB/RBP7/S100A8/PMP2/NOS1/HBA1/PCK1/CRABP2/LRAT/FABP1/AKR1C3/AKR1C2/GNMT/P3H2/RYR2/OTC/FABP12/HBA2/HBD/FABP5P3/FABP4/SIGLEC6/FOLR2/TM4SF5/NR1H4/GLRB/ST8SIA3/CYP4F11/FCN1/HBM/PTGDS/CASR/UGT1A8/ADIPOQ",51
"GO:0030546","signaling receptor activator activity","97/2178","474/17506",3.91214373199413e-07,3.20795786023519e-05,2.59120127349894e-05,"GIP/ENDOU/OSGIN1/CMTM5/IL1RN/PTN/BTC/TSLP/SPX/GHRL/BMP6/SEMA6D/VEGFD/TNFSF12/ALKAL2/FNDC5/TAFA4/GAST/TFF1/EPGN/ENHO/PNOC/SST/APOA1/NPPC/NRG2/GKN1/EPHA7/EDN3/GDF7/C1QTNF4/SEMA4A/PDGFD/EDN2/FGF2/IL17B/GCG/VIP/PENK/NRG4/CXCL12/FAM3B/SECTM1/WNT9A/IL16/FAM3D/SLURP1/IL36A/LEP/UTS2B/IL36B/CXCL14/CCL21/IL36RN/PPY/UCN3/DAND5/KL/CARTPT/BMP5/ANGPTL3/MLN/WNT9B/WNT4/CTF1/IL12A/NPY/MSTN/FGF14/GUCA2A/CCL11/BMP3/GRP/XCL2/CCL28/DPP4/GDF10/C1QTNF9/GPR15LG/FGF10/PYY/CTSG/NRG3/TSHB/CCL25/WNT3A/REG3A/CCK/GREM2/SCG2/IL6/OGN/IL19/IL1F10/ADIPOQ/CHGB/GHRH",97
"GO:0022839","monoatomic ion gated channel activity","71/2178","322/17506",8.56068985092809e-07,6.51835384363524e-05,5.2651460887663e-05,"KCNA5/KCNE2/SCNN1B/KCNJ13/GRIA4/KCNK7/CLIC3/KCNIP4/KCNB1/CACNB2/CACNA2D3/CLCNKA/KCNJ15/KCNJ16/SCN7A/P2RX2/RYR3/KCNMB1/KCNN3/GRIK2/GRIA2/NCS1/KCNN2/TMEM37/GABRA5/KCNA3/ITPR1/KCNIP2/CACNA1H/GRIK5/GRIK3/GRIK1/RYR2/CLCA2/SCNN1G/CNGA1/KCNA2/HTR3B/KCNMA1/GRID2/KCNA1/KCNK16/KCNMB2/ASIC5/CNGA3/KCNQ5/CHRNB4/SCN2B/KCNH2/GRIA3/KCNQ4/GRIN2A/SCN4B/HTR1B/CLIC6/GLRB/TMEM63C/GRIA1/KCNK3/TMC1/CALHM1/KCNIP3/LRRC52/SLC1A7/ABCC9/KCNB2/KCNA6/CHRNA3/GABRA1/CACNG7/ABCC8",71
"GO:0022836","gated channel activity","71/2178","323/17506",9.66236323645648e-07,6.86671947337507e-05,5.54653552801502e-05,"KCNA5/KCNE2/SCNN1B/KCNJ13/GRIA4/KCNK7/CLIC3/KCNIP4/KCNB1/CACNB2/CACNA2D3/CLCNKA/KCNJ15/KCNJ16/SCN7A/P2RX2/RYR3/KCNMB1/KCNN3/GRIK2/GRIA2/NCS1/KCNN2/TMEM37/GABRA5/KCNA3/ITPR1/KCNIP2/CACNA1H/GRIK5/GRIK3/GRIK1/RYR2/CLCA2/SCNN1G/CNGA1/KCNA2/HTR3B/KCNMA1/GRID2/KCNA1/KCNK16/KCNMB2/ASIC5/CNGA3/KCNQ5/CHRNB4/SCN2B/KCNH2/GRIA3/KCNQ4/GRIN2A/SCN4B/HTR1B/CLIC6/GLRB/TMEM63C/GRIA1/KCNK3/TMC1/CALHM1/KCNIP3/LRRC52/SLC1A7/ABCC9/KCNB2/KCNA6/CHRNA3/GABRA1/CACNG7/ABCC8",71
"GO:0005539","glycosaminoglycan binding","56/2178","236/17506",1.10157543907047e-06,7.33924636280701e-05,5.92821519183977e-05,"CLEC3B/ZG16/LYVE1/JCHAIN/IGHM/VIT/PTN/CCN5/ADAMTS1/APOB/HK1/PCOLCE2/IMPG2/RNASE7/TGFBR3/COL23A1/LTBP4/PRNP/SMOC2/TNXB/PGLYRP3/RSPO2/SFRP1/LTF/NRP2/DCN/FGF2/ELANE/F11/MPIG6B/FGFBP1/ANG/PTPRS/NOD2/LAYN/SOD3/ANGPTL3/ALK/SLIT2/ADAMTS15/HAPLN2/MSTN/ADAMTS8/PRELP/FGF10/CTSG/PGLYRP4/HAPLN1/RSPO1/REG3A/TGFBR3L/APLP1/GREM2/LIPI/COL17A1/SPOCK3",56
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","37/2178","135/17506",2.08717915348395e-06,0.000130878410447876,0.00010571594721671,"CBR1/PTGR1/DHRS7/DHDH/DHRS1/HADH/DHRS11/CRYL1/HPGD/RDH12/BDH2/CYP4F2/ALDH3A2/ALDH3A1/AKR1B15/ADHFE1/AKR1C1/LDHD/GPD1L/AKR7A3/ME1/RDH5/AKR1C3/HSD17B2/CBR3/AKR1B10/AKR1C2/ADH7/ADH1B/LIPF/HSD17B6/CYP27A1/SDR9C7/ADH4/GPD1/ADH1C/ADH6",37
"GO:0005267","potassium channel activity","34/2178","121/17506",2.9106255769468e-06,0.000172373714723627,0.000139233434031724,"KCNA5/KCNE2/KCNJ13/KCNK7/KCNIP4/KCNB1/KCNJ15/KCNJ16/KCNMB1/KCNN3/GRIK2/KCNN2/KCNA3/KCNIP2/GRIK5/GRIK3/GRIK1/KCNA2/KCNMA1/KCNA1/KCNK16/KCNMB2/TMEM38A/KCNQ5/SCN2B/KCNH2/KCNQ4/KCNK3/KCNIP3/LRRC52/ABCC9/KCNB2/KCNA6/ABCC8",34
"GO:0005179","hormone activity","33/2178","117/17506",3.70180373772306e-06,0.000207690672863831,0.000167760413155538,"GIP/SPX/GHRL/FNDC5/GAST/ENHO/PNOC/SST/NPPC/EDN3/EDN2/GCG/VIP/PENK/LEP/UTS2B/PPY/UCN3/KL/CARTPT/MLN/NPY/GUCA2A/GRP/C1QTNF9/PYY/TSHB/CCL25/REG3A/CCK/ADIPOQ/CHGB/GHRH",33
"GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","16/2178","38/17506",4.65820874852572e-06,0.000248282526296421,0.000200548145068107,"CYP2D6/CYP3A4/CYP4F2/AKR1C1/NOS1/FMO4/FMO2/AKR1C3/AKR1C2/CYP2C9/CYP1A1/CYP2C19/CYP27A1/FMO5/CYP4F11/CYP7A1",16
"GO:0015081","sodium ion transmembrane transporter activity","40/2178","157/17506",5.95594807876388e-06,0.000302335269141062,0.000244208798417486,"SLC28A1/SLC5A4/SLC6A4/SLC23A1/SLC10A6/SCNN1B/SLC5A11/SLC5A1/SLC6A1/SLC9A9/SLC5A5/SLC17A8/SLC5A7/SCN7A/ATP4A/SLC5A9/ATP1A2/GRIK2/SLC9A4/SLC13A2/ATP12A/GRIK5/GRIK3/GRIK1/SCNN1G/SLC6A11/MFSD2A/SLC10A4/ASIC5/SLC17A7/SCN2B/SCN4B/SLC8A2/SLC28A2/SLC5A12/SLC1A7/SLC6A13/SLC6A15/SLC9A3/SLC12A1",40
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","34/2178","125/17506",6.38425845016696e-06,0.000309346341267181,0.000249871933599836,"CBR1/PTGR1/DHRS7/DHDH/DHRS1/HADH/DHRS11/CRYL1/HPGD/RDH12/BDH2/ALDH3A1/AKR1B15/ADHFE1/AKR1C1/LDHD/GPD1L/AKR7A3/ME1/RDH5/AKR1C3/HSD17B2/CBR3/AKR1B10/AKR1C2/ADH7/ADH1B/HSD17B6/CYP27A1/SDR9C7/ADH4/GPD1/ADH1C/ADH6",34
"GO:0099106","ion channel regulator activity","35/2178","132/17506",8.70208386475421e-06,0.000403322669557739,0.000325780530955101,"HPCAL4/FXYD6/KCNE2/ADRB2/DPP6/GPD1L/FXYD1/SGK1/KCNIP4/NOS1/NRXN1/NHERF1/KCNMB1/ATP2B4/FLNA/SNTA1/RRAD/ITPR1/KCNIP2/GEM/GPLD1/KCNMB2/CAV1/PRKCB/SCN2B/NPY2R/SCN4B/NPY/NHERF4/FGF14/KCNIP3/LRRC52/ABCC9/CACNG7/DPP10",35
"GO:0008081","phosphoric diester hydrolase activity","26/2178","87/17506",1.2518414908439e-05,0.000556026262183168,0.000449125587504524,"ENPP7/ENPP3/PLCD1/GDPD2/PLCD4/PLCL1/PDE2A/ENPP6/MPPED2/GDPD3/PDE5A/PDE1B/GPLD1/SMPDL3A/PDE1C/PDE8B/SMPD3/PDE9A/PDE3A/PLCXD3/PDE7B/PDE6A/CHRM1/PLCH2/CASR/PDE4C",26
"GO:0008528","G protein-coupled peptide receptor activity","33/2178","124/17506",1.42998433224236e-05,0.000609745319268142,0.000492516708957579,"ADCYAP1R1/NPR1/BDKRB1/PTH1R/NPY6R/SORCS1/MLNR/LTB4R/CYSLTR1/NLRP6/SORCS3/GRPR/GALR1/NMBR/CCKBR/GLP2R/SSTR1/VIPR2/TACR2/CCKAR/AGTR1/AVPR1A/NPR3/NPY2R/MC4R/SSTR3/TACR1/MAS1L/AVPR1B/LHCGR/NPY5R/MC5R/SCTR",33
"GO:0031406","carboxylic acid binding","45/2178","192/17506",1.68418318594629e-05,0.00069051510623798,0.000557757832430797,"RBP2/SLC46A1/ACOX3/SIGLEC11/UGT1A7/FABP2/ACACB/CASTOR1/CD36/GSTM2/ID3/UGT1A1/AKR1C1/GSTA1/FABP5/S100A9/ACOX2/RBP7/S100A8/PMP2/NOS1/PCK1/CRABP2/LRAT/FABP1/AKR1C3/AKR1C2/GNMT/P3H2/OTC/FABP12/FABP5P3/FABP4/SIGLEC6/FOLR2/TM4SF5/NR1H4/GLRB/ST8SIA3/CYP4F11/FCN1/PTGDS/CASR/UGT1A8/ADIPOQ",45
"GO:0008179","adenylate cyclase binding","8/2178","12/17506",1.76307019249127e-05,0.000696086231553961,0.00056225786255667,"ADRB2/ADCYAP1R1/CAP2/AKAP6/ADCY5/AKAP12/GRIA1/ADCY2",8
"GO:0016247","channel regulator activity","35/2178","137/17506",2.08271953217541e-05,0.000786325277589426,0.000635147701262122,"HPCAL4/FXYD6/KCNE2/ADRB2/DPP6/GPD1L/FXYD1/SGK1/KCNIP4/NOS1/NRXN1/NHERF1/KCNMB1/ATP2B4/FLNA/SNTA1/RRAD/ITPR1/KCNIP2/GEM/GPLD1/KCNMB2/CAV1/PRKCB/SCN2B/NPY2R/SCN4B/NPY/NHERF4/FGF14/KCNIP3/LRRC52/ABCC9/CACNG7/DPP10",35
"GO:0015144","carbohydrate transmembrane transporter activity","16/2178","42/17506",2.13915882271045e-05,0.000786325277589426,0.000635147701262122,"SLC2A5/SLC5A4/AQP10/AQP11/SLC2A7/SLC23A1/SLC5A11/SLC5A1/AQP3/MFSD4A/AQP7/SLC2A4/SLC2A2/SLC5A9/SLC2A12/SLC23A3",16
"GO:0042562","hormone binding","25/2178","85/17506",2.47273354056041e-05,0.000866680730117057,0.000700054149536637,"ADCYAP1R1/SHBG/GPER1/NPR1/GHR/PTH1R/CRHBP/ATP1A2/MLNR/SULT2B1/AR/GALR1/CCKBR/GLP2R/CMKLR2/VIPR2/CCKAR/PDE3A/AVPR1A/NPR3/MC4R/LHCGR/MC5R/GHSR/SCTR",25
"GO:0005261","monoatomic cation channel activity","67/2178","328/17506",2.52036610071564e-05,0.000866680730117057,0.000700054149536637,"SLC6A4/KCNA5/OTOP3/ATP5PF/OTOP2/KCNE2/SCNN1B/KCNJ13/KCNK7/GPM6A/KCNIP4/KCNB1/CACNB2/CACNA2D3/KCNJ15/KCNJ16/SCN7A/P2RX2/RYR3/KCNMB1/KCNN3/GRIK2/NCS1/KCNN2/TMEM37/KCNA3/ITPR1/KCNIP2/CACNA1H/GRIK5/GRIK3/GRIK1/TRPC4/RYR2/SCNN1G/TRPC1/CNGA1/KCNA2/HTR3B/KCNMA1/KCNA1/KCNK16/KCNMB2/ASIC5/CNGA3/TMEM38A/KCNQ5/CHRNB4/SCN2B/KCNH2/KCNQ4/TRPV3/GRIN2A/SCN4B/HTR1B/TMEM63C/KCNK3/TMC1/CALHM1/KCNIP3/LRRC52/ABCC9/KCNB2/KCNA6/CHRNA3/CACNG7/ABCC8",67
"GO:0004970","ionotropic glutamate receptor activity","10/2178","19/17506",2.76281800444306e-05,0.000920363747730093,0.000743416160406059,"GRIA4/GRIK2/GRIA2/GRIK5/GRIK3/GRIK1/GRID2/GRIA3/GRIN2A/GRIA1",10
"GO:0015276","ligand-gated monoatomic ion channel activity","36/2178","145/17506",3.11423437487844e-05,0.00100599207382437,0.000812581728437182,"KCNE2/SCNN1B/KCNJ13/GRIA4/KCNJ15/KCNJ16/P2RX2/RYR3/KCNN3/GRIK2/GRIA2/KCNN2/GABRA5/ITPR1/GRIK5/GRIK3/GRIK1/RYR2/CLCA2/SCNN1G/CNGA1/HTR3B/GRID2/ASIC5/CNGA3/CHRNB4/KCNH2/GRIA3/GRIN2A/GLRB/GRIA1/SLC1A7/ABCC9/CHRNA3/GABRA1/ABCC8",36
"GO:0005496","steroid binding","28/2178","102/17506",3.38230645240235e-05,0.00106045255242968,0.000856571726955147,"S100G/CYP3A4/SHBG/ESRRG/APOC3/PAQR7/GPER1/UGT1A1/GPR155/RORA/PMP2/STARD5/APOA1/PGR/ATP1A2/ESRRB/NR3C2/OSBPL1A/SULT2B1/AR/CAV1/NPC1L1/KL/NR1H4/RORC/PDIA2/SOAT2/UGT1A8",28
"GO:0022834","ligand-gated channel activity","36/2178","146/17506",3.64570808754927e-05,0.00111037852037929,0.000896899012215128,"KCNE2/SCNN1B/KCNJ13/GRIA4/KCNJ15/KCNJ16/P2RX2/RYR3/KCNN3/GRIK2/GRIA2/KCNN2/GABRA5/ITPR1/GRIK5/GRIK3/GRIK1/RYR2/CLCA2/SCNN1G/CNGA1/HTR3B/GRID2/ASIC5/CNGA3/CHRNB4/KCNH2/GRIA3/GRIN2A/GLRB/GRIA1/SLC1A7/ABCC9/CHRNA3/GABRA1/ABCC8",36
"GO:0001653","peptide receptor activity","33/2178","131/17506",4.79775985458962e-05,0.00137717461328212,0.00111240133668883,"ADCYAP1R1/NPR1/BDKRB1/PTH1R/NPY6R/SORCS1/MLNR/LTB4R/CYSLTR1/NLRP6/SORCS3/GRPR/GALR1/NMBR/CCKBR/GLP2R/SSTR1/VIPR2/TACR2/CCKAR/AGTR1/AVPR1A/NPR3/NPY2R/MC4R/SSTR3/TACR1/MAS1L/AVPR1B/LHCGR/NPY5R/MC5R/SCTR",33
"GO:0017046","peptide hormone binding","17/2178","49/17506",4.88778704231088e-05,0.00137717461328212,0.00111240133668883,"ADCYAP1R1/NPR1/GHR/PTH1R/CRHBP/GALR1/CCKBR/GLP2R/CMKLR2/VIPR2/CCKAR/AVPR1A/NPR3/MC4R/LHCGR/GHSR/SCTR",17
"GO:0004745","NAD-retinol dehydrogenase activity","10/2178","20/17506",4.90925284284433e-05,0.00137717461328212,0.00111240133668883,"RDH12/RDH5/AKR1C3/ADH7/ADH1B/HSD17B6/SDR9C7/ADH4/ADH1C/ADH6",10
"GO:0005200","structural constituent of cytoskeleton","29/2178","110/17506",5.56958977562934e-05,0.00152235453867202,0.00122966921362073,"PPL/TPM1/KRT15/NEFM/EPB41L3/TUBB6/DSP/SORBS2/TUBAL3/NEFL/TUBB2A/VILL/LORICRIN/DMD/KRT2/INA/BFSP2/ANK2/SYNM/KRT5/TUBA1A/KRT6A/KRT20/TUBB4A/KRT6B/DES/KRT16/KRT14/KRT31",29
"GO:0015145","monosaccharide transmembrane transporter activity","12/2178","28/17506",5.91526310261126e-05,0.0015764176168459,0.00127333821524632,"SLC2A5/SLC5A4/SLC2A7/SLC23A1/SLC5A11/SLC5A1/MFSD4A/SLC2A4/SLC2A2/SLC5A9/SLC2A12/SLC23A3",12
"GO:0015370","solute:sodium symporter activity","23/2178","80/17506",7.61676044220219e-05,0.00194292573434049,0.00156938209804535,"SLC28A1/SLC5A4/SLC6A4/SLC23A1/SLC10A6/SLC5A11/SLC5A1/SLC6A1/SLC5A5/SLC17A8/SLC5A7/SLC5A9/SLC13A2/SLC6A11/MFSD2A/SLC10A4/SLC17A7/SLC28A2/SLC5A12/SLC1A7/SLC6A13/SLC6A15/SLC12A1",23
"GO:0004497","monooxygenase activity","27/2178","101/17506",7.65505448802069e-05,0.00194292573434049,0.00156938209804535,"CYP2D6/CYP3A4/CYP4F2/CYP4F22/AKR1C1/FAXDC2/CYP11A1/NOS1/CYP2C18/CYP4B1/FMO4/CYP2J2/FMO2/AKR1C3/AKR1C2/CYP2C9/CYP1A1/CH25H/CYP4F12/CYP2C19/CYP27A1/FMO5/AGMO/CYP4F11/CYP7A1/PTGIS/TPH1",27
"GO:0008307","structural constituent of muscle","15/2178","42/17506",9.21476788675671e-05,0.00228440524820527,0.00184520933448396,"MYL6/TPM1/MYOM2/SMTN/MYL9/CSRP1/SORBS2/TPM2/MYOM1/DMD/ACTN2/NEXN/MYH11/CSRP2/SYNM",15
"GO:0008028","monocarboxylic acid transmembrane transporter activity","19/2178","62/17506",0.000123655089701334,0.00299582558230959,0.00241985319080601,"SLC51A/ABCG2/SLC51B/MPC1/SLC10A6/CD36/SLC6A1/NHERF1/SLC16A7/SLC27A6/SLC16A9/SLC16A6/SLC6A11/MFSD2A/SLC10A4/SLC16A12/SLC5A12/SLC7A14/SLC6A13",19
"GO:0051119","sugar transmembrane transporter activity","12/2178","30/17506",0.000132394467045006,0.0031362778193328,0.00253330231679098,"SLC2A5/SLC5A4/SLC2A7/SLC23A1/SLC5A11/SLC5A1/MFSD4A/SLC2A4/SLC2A2/SLC5A9/SLC2A12/SLC23A3",12
"GO:0004364","glutathione transferase activity","11/2178","26/17506",0.000138714999829602,0.0032145693438773,0.00259654164440765,"GSTM5/GSTM2/MGST3/GSTA1/GSTA3/LTC4S/GSTA2/GSTA4/HPGDS/GSTM1/GSTA5",11
"GO:0051371","muscle alpha-actinin binding","8/2178","15/17506",0.000161919603994576,0.00367247442251528,0.00296641066220746,"PDLIM2/PDLIM3/PDLIM4/LDB3/PALLD/PDLIM7/SYNPO2/MYPN",8
"GO:0042834","peptidoglycan binding","9/2178","19/17506",0.000200678922410143,0.00445674440185859,0.00359989821341002,"ZG16/JCHAIN/IGHM/HK1/RNASE7/PGLYRP3/NOD2/PGLYRP4/REG3A",9
"GO:0022853","active monoatomic ion transmembrane transporter activity","50/2178","243/17506",0.000212038332887748,0.00454937745712169,0.00367472179315251,"SLC28A1/SLC5A4/SLC6A4/SLC46A1/SLC23A1/CYB5A/COX7A1/SLC10A6/SLC5A11/SLC5A1/ATP6V1G2/SLC15A1/ATP4B/SLC6A1/SLC9A9/SLC5A5/SLC17A8/SLC5A7/ATP4A/SLC5A9/ATP1A2/ATP2B4/SLC9A4/SLC13A2/ATP12A/SLC26A7/ATP2B2/SLC30A10/SLC6A11/MFSD2A/SLC10A4/SLC18A3/SLC26A3/SLC17A7/ATP2B3/SLC47A2/SLC8A2/ATP13A5/SLC28A2/SLC5A12/ATP13A4/SLC1A7/ABCC9/SLC6A13/SLC39A5/ATP6V0A4/SLC6A15/SLC9A3/ABCC8/SLC12A1",50
"GO:0008106","alcohol dehydrogenase (NADP+) activity","10/2178","23/17506",0.000213385434198954,0.00454937745712169,0.00367472179315251,"CBR1/DHRS7/RDH12/ALDH3A1/AKR1B15/AKR1C1/AKR1C3/AKR1B10/AKR1C2/ADH4",10
"GO:0005184","neuropeptide hormone activity","11/2178","28/17506",0.000304124229940897,0.00617790414242548,0.0049901506749324,"SPX/PNOC/VIP/PENK/PPY/CARTPT/NPY/GRP/PYY/CCK/GHRH",11
"GO:0160041","neuropeptide activity","11/2178","28/17506",0.000304124229940897,0.00617790414242548,0.0049901506749324,"SPX/PNOC/VIP/PENK/PPY/CARTPT/NPY/GRP/PYY/CCK/GHRH",11
"GO:0005249","voltage-gated potassium channel activity","25/2178","98/17506",0.000307156584942355,0.00617790414242548,0.0049901506749324,"KCNA5/KCNE2/KCNJ13/KCNK7/KCNB1/KCNJ15/KCNJ16/KCNN3/KCNN2/KCNA3/KCNIP2/KCNA2/KCNMA1/KCNA1/KCNK16/KCNQ5/SCN2B/KCNH2/KCNQ4/KCNK3/LRRC52/ABCC9/KCNB2/KCNA6/ABCC8",25
"GO:0005501","retinoid binding","13/2178","37/17506",0.000323422635853108,0.00618119721878563,0.00499281062996608,"RBP2/UGT1A7/UGT1A1/FABP5/RBP7/CRABP2/LRAT/ADH7/C8G/ABCA4/ADH4/PTGDS/UGT1A8",13
"GO:0019840","isoprenoid binding","13/2178","37/17506",0.000323422635853108,0.00618119721878563,0.00499281062996608,"RBP2/UGT1A7/UGT1A1/FABP5/RBP7/CRABP2/LRAT/ADH7/C8G/ABCA4/ADH4/PTGDS/UGT1A8",13
"GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","10/2178","24/17506",0.000325199764505011,0.00618119721878563,0.00499281062996608,"PDE2A/PDE5A/PDE1B/PDE1C/PDE8B/PDE9A/PDE3A/PDE7B/PDE6A/PDE4C",10
"GO:0005244","voltage-gated monoatomic ion channel activity","42/2178","198/17506",0.000336312794267886,0.00618119721878563,0.00499281062996608,"KCNA5/KCNE2/KCNJ13/KCNK7/CLIC3/KCNIP4/KCNB1/CACNB2/CACNA2D3/CLCNKA/KCNJ15/KCNJ16/SCN7A/KCNN3/NCS1/KCNN2/TMEM37/KCNA3/KCNIP2/CACNA1H/KCNA2/KCNMA1/KCNA1/KCNK16/KCNQ5/SCN2B/KCNH2/KCNQ4/GRIN2A/SCN4B/HTR1B/CLIC6/KCNK3/TMC1/CALHM1/KCNIP3/LRRC52/ABCC9/KCNB2/KCNA6/CACNG7/ABCC8",42
"GO:0022832","voltage-gated channel activity","42/2178","198/17506",0.000336312794267886,0.00618119721878563,0.00499281062996608,"KCNA5/KCNE2/KCNJ13/KCNK7/CLIC3/KCNIP4/KCNB1/CACNB2/CACNA2D3/CLCNKA/KCNJ15/KCNJ16/SCN7A/KCNN3/NCS1/KCNN2/TMEM37/KCNA3/KCNIP2/CACNA1H/KCNA2/KCNMA1/KCNA1/KCNK16/KCNQ5/SCN2B/KCNH2/KCNQ4/GRIN2A/SCN4B/HTR1B/CLIC6/KCNK3/TMC1/CALHM1/KCNIP3/LRRC52/ABCC9/KCNB2/KCNA6/CACNG7/ABCC8",42
"GO:0022843","voltage-gated monoatomic cation channel activity","34/2178","152/17506",0.000436107070959719,0.00787949385835696,0.00636459561186531,"KCNA5/KCNE2/KCNJ13/KCNK7/KCNB1/CACNB2/CACNA2D3/KCNJ15/KCNJ16/SCN7A/KCNN3/NCS1/KCNN2/KCNA3/KCNIP2/CACNA1H/KCNA2/KCNMA1/KCNA1/KCNK16/KCNQ5/SCN2B/KCNH2/KCNQ4/HTR1B/KCNK3/TMC1/CALHM1/LRRC52/ABCC9/KCNB2/KCNA6/CACNG7/ABCC8",34
"GO:0005355","glucose transmembrane transporter activity","10/2178","25/17506",0.000481916355678284,0.00842168582218117,0.00680254665996267,"SLC2A5/SLC5A4/SLC2A7/SLC5A11/SLC5A1/MFSD4A/SLC2A4/SLC2A2/SLC5A9/SLC2A12",10
"GO:0015149","hexose transmembrane transporter activity","10/2178","25/17506",0.000481916355678284,0.00842168582218117,0.00680254665996267,"SLC2A5/SLC5A4/SLC2A7/SLC5A11/SLC5A1/MFSD4A/SLC2A4/SLC2A2/SLC5A9/SLC2A12",10
"GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","6/2178","10/17506",0.000494530558207287,0.00850273508143497,0.00686801352484823,"ADHFE1/ADH7/ADH1B/ADH4/ADH1C/ADH6",6
"GO:0003779","actin binding","78/2178","436/17506",0.000555945239773644,0.00927847264676961,0.00749460908961937,"SYNPO2L/SLC6A4/GSN/ANKRD35/PDLIM2/AIF1L/FAM107A/DSTN/TPM1/PRKN/SMTN/EPB41L3/LMOD3/SCIN/MYL4/CAP2/TMOD1/CACNB2/DAAM2/MYO1A/CORO6/TPM2/MYOZ1/PKNOX2/VILL/CFL2/SVIL/MYRIP/CTNNA3/DMD/PDLIM3/DIXDC1/ABLIM1/PDLIM4/FERMT2/ACTN2/LMOD1/NCALD/FLNA/SORBS1/SNTA1/GJB6/TAGLN/LDB3/DNASE1/PALLD/MYOZ2/LRRK2/NEXN/MYH11/CALD1/TNS1/MAPT/MAP1B/MYLK/TAGLN3/ALDOA/ANG/PDLIM7/PACRG/ABLIM3/KCNMA1/EPS8L1/CNN1/NOD2/MYH7/CORO2B/TNNT3/SNCA/ANXA8/FLNC/HOMER2/SYNPO2/SNTG2/CAMK2B/FMN2/MYPN/MYO7B",78
"GO:0008201","heparin binding","37/2178","172/17506",0.000557056519130633,0.00927847264676961,0.00749460908961937,"CLEC3B/PTN/CCN5/ADAMTS1/APOB/PCOLCE2/IMPG2/TGFBR3/COL23A1/SMOC2/TNXB/RSPO2/SFRP1/LTF/NRP2/FGF2/ELANE/F11/MPIG6B/FGFBP1/ANG/PTPRS/SOD3/ANGPTL3/ALK/SLIT2/ADAMTS15/MSTN/ADAMTS8/PRELP/FGF10/CTSG/RSPO1/APLP1/GREM2/LIPI/COL17A1",37
"GO:0004033","aldo-keto reductase (NADP) activity","11/2178","30/17506",0.000610615870126804,0.0100141002700796,0.00808880618240852,"CBR1/DHRS7/RDH12/ALDH3A1/AKR1B15/AKR1C1/AKR7A3/AKR1C3/AKR1B10/AKR1C2/ADH4",11
"GO:0004857","enzyme inhibitor activity","69/2178","378/17506",0.000643151235802719,0.0103878669297833,0.00839071309229066,"KAT2B/CSTB/ANXA1/SPINK5/CSTA/PPP1R1A/SPINK2/UGT1A7/PTN/CDKN1A/RGS2/PI16/APOC3/PPP1R12C/INKA1/UGT1A1/TXNIP/A2ML1/DUSP19/PKIG/INKA2/SPINK7/PLN/WFDC12/MYOZ1/PRKAR2B/PRNP/ITIH5/PPP1R14A/SOCS3/LTF/RECK/ATP2B4/SFN/FETUB/SERPINB1/LRRK2/SERPINB3/WFDC1/HSPB1/WFIKKN2/CDKN2B/SERPINB2/PINLYP/GNAZ/PPP1R14D/PKIA/TIMP3/SPINK8/PPP1R12B/SERPINB4/SERPINB13/SERPINB12/SNCA/ANGPTL3/ANGPTL4/SLIT2/CST11/SERPINB11/NHERF4/SLPI/PKIB/TIMP4/SERPINB10/SNCB/WFDC5/SERPINI2/UGT1A8/SPOCK3",69
"GO:0004112","cyclic-nucleotide phosphodiesterase activity","10/2178","26/17506",0.000696417203083712,0.011034102335799,0.00891270436524497,"PDE2A/PDE5A/PDE1B/PDE1C/PDE8B/PDE9A/PDE3A/PDE7B/PDE6A/PDE4C",10
